SymphonyKey,BPM,Rolloff,Flux,RMS,Flatness,SpectralComplexity,Pitch,Loudness
SYN_10e67287-8e0b-401f-939a-5531ae96c74f,153.86,2108.2332,1.1686,0.2034,0.9338,38.1085,2209.8268,20.7929
SYN_246110f3-c0f2-473f-8c83-33e09c97025f,80.09,1363.9214,1.2694,0.2337,0.9368,23.8179,2334.0268,24.7632
SYN_b78155a6-7829-4d34-8c22-8593d66e5b19,110.6,981.1668,0.8966,0.2204,0.9336,22.5526,1333.2169,22.3707
SYN_9e21a7be-40dd-4079-abc2-f17148b27646,135.92,1183.0095,0.8534,0.1192,0.8652,17.4093,1738.3684,10.5247
SYN_048c4f30-d1bb-4426-9d75-f8682216e1da,128.64,1393.6677,0.9265,0.1256,0.8398,20.0042,1356.5142,10.9972
SYN_11fc008d-5a3c-42c9-a096-c9926ef73bb2,99.99,1024.938,1.1945,0.3266,0.9348,35.6405,2569.9655,38.2844
SYN_652d276f-11ae-4e12-bb32-beecf8ae8a8d,85.85,1400.38,1.1316,0.2769,0.8706,33.7975,1979.935,31.5439
SYN_9abb0759-e972-4025-ba99-591fdfd2ebc7,89.44,2566.3075,1.1471,0.2265,0.8416,34.2194,2238.5266,24.4565
SYN_97b440a6-a7e3-406f-8bc8-4b0e09979575,84.96,1554.3656,1.244,0.3262,0.8821,38.6878,2116.117,38.1488
SYN_61fd0455-dbae-4bcc-ba66-6a2c3517282d,83.84,1276.0207,1.0633,0.1583,0.9184,17.8044,1907.2639,15.1951
SYN_9d60a75f-39dc-48b2-b128-368ff1161d9e,90.04,1556.7283,1.0589,0.3478,0.8541,39.4504,1692.6644,41.4531
SYN_a693b1e9-a803-4047-be36-c4c8bc338534,110.19,1597.3312,1.1725,0.2386,0.8656,28.8694,2258.6078,26.3991
SYN_c88b5993-3551-4893-a507-638195956a80,116.31,2454.3861,1.0458,0.2689,0.9426,49.1225,1815.5711,28.9592
SYN_82dd8bde-4fad-4ad4-b0a6-36e15422e747,163.97,1601.5125,1.0358,0.1845,0.8991,27.2089,1789.0551,18.4695
SYN_b2cf4251-6334-4145-bb2f-3e1e88479aad,87.77,1632.716,1.1901,0.1787,0.9113,22.8918,1993.4675,17.3413
SYN_31f9786f-1ac0-4212-9f93-c95594d0a64a,79.98,1113.5787,1.0836,0.2399,0.9236,24.6922,2111.4882,25.8901
SYN_20cd1b6a-a5b9-4d6f-ac7a-88d26a59a58d,137.14,1027.9864,1.0299,0.2444,0.9127,26.2094,2150.8445,26.81
SYN_748dba2b-953b-485a-a4cd-72ffce51bae0,135.01,1546.6876,1.1066,0.1588,0.9038,25.5597,2091.0177,15.1826
SYN_b48daf2d-8201-4f30-84be-f2064847bd3e,119.98,732.1482,1.0791,0.2136,0.8989,16.9061,2477.822,22.6031
SYN_b92e220b-6d27-4ad8-8e8c-d351a8db30d5,90.0,1003.8156,1.0892,0.2331,0.9479,22.6062,1953.0425,24.2827
SYN_0d8d58ea-dc0f-4e1f-8ffc-03ab8957471a,91.01,1725.6751,1.1717,0.189,0.8793,23.6712,2011.5504,19.4534
SYN_7c46c817-f27d-4bc4-94d2-799a1289f0f5,184.57,1482.7008,1.2295,0.2264,0.9095,32.46,2939.3208,24.0215
SYN_9c3657b0-9ec3-43ca-b354-9c22a30b4085,161.62,2087.182,1.1718,0.1923,0.9303,35.9889,2097.8792,18.9526
SYN_7f499786-889c-43cb-8d6e-0ecf33315ccb,89.94,1502.7594,1.3865,0.2777,0.8782,25.2768,2402.4238,31.7007
SYN_984b15ba-3f89-4273-8817-ff560d4c15eb,120.06,2000.0882,1.0468,0.2071,0.841,30.1654,2321.4151,21.5686
SYN_626109b3-f10c-4afb-9430-3fe7e06eeaac,139.95,2023.1074,1.1388,0.2503,0.9417,42.2796,2225.589,26.6289
SYN_5bb7b0e5-02e5-435b-8c7b-6da41a48f5dd,139.98,1983.6325,1.1727,0.1624,0.8778,30.516,2383.4456,15.1278
SYN_ea949ee9-c80a-4f23-91db-522cc8b15d97,97.02,455.9313,0.9576,0.3009,0.9548,28.741,2412.1234,33.6527
SYN_a98a9bcb-0b36-4b85-af9b-90e820f9c398,150.12,1261.3994,1.0314,0.2665,0.9113,36.8986,1888.3922,29.6453
SYN_9c04bf96-d1f6-44ce-ab34-6b18dd0d6206,117.9,1456.7065,0.97,0.1804,0.924,25.0052,2004.4625,18.1354
SYN_255c0449-4f08-45d1-b56c-019afac2982e,146.11,1445.7425,1.2372,0.2166,0.8852,21.4747,2342.5157,23.6476
SYN_48c28b9b-60c0-4881-a5ce-f097c6399f27,89.45,1773.9903,1.1432,0.1622,0.9074,26.4756,2059.7563,15.7119
SYN_4093ddc1-ee98-4988-a5e7-9ac62b578ff4,113.27,2364.5033,1.2867,0.3142,0.7329,40.3029,2684.2915,36.4087
SYN_b4a1b3a9-6f53-4e03-a74b-ccb2b13e1c84,120.0,1990.4604,1.0611,0.2112,0.8818,34.6191,2448.5892,22.3056
SYN_b52bb96c-2aca-491f-8f19-fcf1e41305f1,96.02,1968.8433,1.1422,0.2163,0.8564,32.8599,2032.1865,22.7691
SYN_5fbf6b15-56e0-4c6e-8827-84e086e7643b,152.7,793.5225,1.1231,0.3069,0.9203,28.9556,2122.8957,35.4756
SYN_1a8c11b1-70be-48fa-9837-cc8db5072034,87.18,536.3279,1.2073,0.2616,0.9256,20.2354,3059.1085,29.3124
SYN_9e114ea7-4717-459f-8739-47ced61c8d8f,89.99,2659.7804,1.2469,0.1592,0.8813,36.9691,2277.476,15.0077
SYN_7639cb97-1bf0-4144-8010-9e6cd9362894,161.78,1738.4957,1.1702,0.2519,0.9151,41.1997,2559.5948,27.6928
SYN_c503f83b-28cf-4866-8a10-63aca98fad28,142.7,1711.4745,1.1675,0.1061,0.8876,14.5033,2361.1038,8.8667
SYN_f69c96ee-74dd-4fed-bdb6-f66250f510e0,87.86,1537.1615,1.1066,0.2514,0.8717,26.8998,2071.6506,27.7013
SYN_3d72a8b2-d5b7-4106-845e-f23b1c759c5c,110.0,1655.3574,1.1011,0.219,0.8936,34.3683,2184.0228,22.8447
SYN_6598b934-9aee-409b-86a5-44b75e7a6cf8,89.99,1283.8472,1.3835,0.2542,0.9171,29.8918,2214.5665,27.7146
SYN_c901acbe-e142-4d51-a15e-bacb14061e0c,135.2,1099.6117,0.9851,0.17,0.8918,17.3859,1709.2517,16.3989
SYN_78e2fe61-671f-4312-9a96-34cf5113ec86,86.01,1627.9063,1.3978,0.2646,0.94,30.2837,3172.1071,29.7409
SYN_6dfcd1c1-956e-4ec5-ab5d-339d61028d8c,110.04,1410.2167,1.0621,0.2111,0.8827,29.4067,2047.9922,22.1995
SYN_54c07aaa-96b1-4e6e-a791-cdfda4ab5334,118.5,991.7269,1.1084,0.1329,0.9286,19.0418,2299.2551,11.924
SYN_74a67606-69d4-4a04-ae74-432f032614cd,81.96,1962.6732,1.3177,0.1543,0.8795,20.3293,2674.8536,15.0701
SYN_63dcaf4a-b802-4fc0-8903-d92af951a806,87.9,2301.5501,1.1075,0.2265,0.9644,44.3083,1933.6595,22.9853
SYN_30057676-47a4-46d7-8c73-f83f1da2cf72,137.7,1243.7706,1.0005,0.168,0.8458,18.418,1941.2283,16.6896
SYN_3877adb6-71c9-46af-a420-9d40e425f925,163.86,1200.8484,1.1878,0.2582,0.9167,26.3695,2190.7187,28.6632
SYN_4850545e-a777-48a6-aae4-88f13ff27166,144.78,859.8523,0.8835,0.1092,0.9308,12.279,2341.1768,9.4522
SYN_3da2a684-5e3e-4db0-a7fc-642abcfc6c02,153.72,3159.6425,1.1159,0.1942,0.8893,47.9687,1764.9467,18.6359
SYN_c47f1f9c-4ad8-413b-8c3e-0017f8ceb2e2,153.17,1507.4565,1.1266,0.2021,0.904,22.3583,2486.8864,20.7477
SYN_002172a7-81b8-4fae-91a1-4206c581bfc5,88.22,1637.2103,1.2283,0.1885,0.9023,25.7562,2580.8825,19.1849
SYN_7de40993-f492-4b42-a9a3-f61027b4ed3d,147.85,1025.9307,0.9979,0.234,0.9299,27.2812,2143.8003,25.0718
SYN_6d8a43d8-1367-43a8-b532-55eec21e61b0,136.83,1111.9723,1.0016,0.0968,0.8806,12.2387,2589.0729,8.5561
SYN_ba5c5369-751b-4122-bdcf-33ab28d1a7f4,163.23,1382.8705,1.3383,0.2846,0.8312,32.2197,2957.506,32.2473
SYN_3fe8b809-0228-4a71-aedb-a43c02877ae7,103.6,1042.3888,1.0619,0.1795,0.9449,20.0293,2010.7013,18.0714
SYN_a0dfeccf-0a6e-4971-99f4-896ddebaa19f,97.82,925.6743,1.0815,0.3294,0.9196,35.6685,2695.4379,38.7906
SYN_5de9f4be-494a-4dd4-86b8-558e6a347689,114.8,1908.4082,1.1233,0.2633,0.8768,39.7253,1856.5215,29.0139
SYN_693c222d-9047-4b2c-be61-af5f87c63c0a,84.91,1272.0072,1.1071,0.2303,0.9057,24.9208,2182.6997,25.0491
SYN_7e5c1a17-6d2f-4cef-a9a1-b27510615384,142.07,2262.0949,1.2353,0.2202,0.8822,32.8959,2359.8455,23.1056
SYN_d7940b86-ee3e-48bf-8fcb-0c7a6610b44e,139.85,1697.1906,1.0325,0.2238,0.9222,36.8119,1898.1163,22.9038
SYN_339ccdbf-c9f0-4b22-8086-993d4ed79b67,88.17,2004.1315,1.051,0.2858,0.8292,41.9222,2694.8191,32.7335
SYN_265cf878-0405-4543-aaf3-8a78728485f1,132.96,1284.5924,1.0696,0.2681,0.8759,33.9297,2010.6121,30.0889
SYN_8afa771d-a2e3-43d7-a5ab-95e53d106a38,79.87,2271.9285,1.2028,0.1118,0.8096,22.1388,2299.4483,9.4967
SYN_1284f819-9efd-4de1-9e19-579fe887c671,91.84,2400.5232,1.1409,0.2226,0.3146,40.6024,1939.8081,23.1132
SYN_111f1fb9-8645-4c43-b2f2-0784be86eeea,87.93,1597.2551,1.1926,0.2502,0.8725,34.5865,2347.3198,27.1956
SYN_5f0a77c4-deab-4bf4-b8e0-a2d57bb273f5,89.89,3644.0416,1.146,0.2056,0.8206,39.2939,2137.9285,21.1728
SYN_58a7c805-0faa-46a1-8fd7-99ba3ddf5e82,151.07,1545.907,1.0816,0.2765,0.9014,36.8731,2032.0919,30.9939
SYN_61f17656-8007-4645-8ced-e336a8360a4c,152.06,1421.9661,1.2258,0.2677,0.9663,32.6629,2667.8958,29.6899
SYN_cf746b73-95c8-4f41-95a6-6656d4198b21,144.01,1915.9268,1.1331,0.2554,0.9505,35.0554,2174.1545,27.4669
SYN_9190b751-e373-4ff5-bec3-46ea8d75451c,88.97,1580.2083,1.0545,0.1419,0.8438,19.4216,1809.6836,13.1947
SYN_cf7795ee-e119-4f8a-acfc-c240e1d521a5,162.51,1228.0615,0.9239,0.1096,0.8287,16.8439,1387.3985,8.9613
SYN_39dfe519-93c4-493e-92d7-a6d7744e3ee2,150.22,2543.6806,1.2459,0.3284,0.8661,44.0669,2082.7488,38.286
SYN_ecf0abf6-3221-4889-acb5-339c63d1161c,115.94,1020.3223,1.0296,0.2896,0.9459,26.9896,2300.9526,32.7789
SYN_f178b943-8ca2-448d-8155-f2ff30acd7df,139.74,2410.389,1.352,0.2547,0.9075,38.2006,2434.4318,26.8373
SYN_8dfaef10-bd4e-4caa-9724-78e40ab46d62,81.96,1962.6732,1.3177,0.1543,0.8795,20.3293,2674.8536,15.0701
SYN_471f2eb4-e5c0-4932-a8c0-6d9c292e0454,162.0,1278.2863,1.103,0.2603,0.8965,34.3019,2164.6879,28.8826
SYN_d22249fa-f09e-4c93-a4c2-ac59a3c3c72f,153.72,3159.6425,1.1159,0.1942,0.8893,47.9687,1764.9467,18.6359
SYN_dbc83288-5859-4a03-9803-1b1b41c7336c,162.28,1279.5879,1.0225,0.1735,0.888,18.839,1968.6626,16.9781
SYN_881f0cb0-642b-4e66-b515-d990bc334666,129.72,537.6298,0.9077,0.245,0.961,19.4794,2433.7357,25.9327
SYN_14e6ce7c-bf4a-4939-bb6c-70d67bc42906,89.88,2111.0547,1.2395,0.1737,0.8592,27.7086,1852.1652,17.0169
SYN_c6d3bb5c-23c5-45f2-b70c-6df8e79a6750,87.85,1170.1135,1.0698,0.1607,0.9152,19.0152,2326.9082,15.2693
SYN_41525bbd-8734-4127-8cc5-8c4ba9cc7857,84.36,3601.6857,1.2986,0.1796,0.7335,31.2707,2516.6389,17.9472
SYN_1fcec601-a263-46c3-9ee0-9f3353bb1505,147.97,997.3813,1.0949,0.323,0.8339,31.331,2319.7113,37.3713
SYN_2dd3dc3f-e7b0-4341-943d-3eef1e563811,139.95,2225.2905,1.1607,0.204,0.8517,30.3181,2214.3101,21.5099
SYN_181ee53b-a1a4-4439-81eb-bbf45e6b23ca,172.27,1550.3416,1.2821,0.2357,0.9051,28.6359,2504.9239,25.6383
SYN_d0225fd9-f833-4d45-88b8-23d54e2ab047,139.99,2023.0456,1.2136,0.2687,0.8516,36.8453,2130.2783,30.3675
SYN_3f2b30dd-6410-4232-8449-0ec0e4bdc5a9,93.0,1643.2744,1.2318,0.2591,0.8648,39.0653,2120.1297,28.6732
SYN_024af88b-76a4-4b55-9397-653a47a3b376,108.07,1059.059,1.2052,0.269,0.9125,25.4891,2331.2125,30.6622
SYN_5409a79b-a536-4152-bebe-570bfc8da16a,84.98,1506.4577,1.1257,0.2835,0.8887,33.9587,2173.789,32.1362
SYN_8d94616e-8867-4137-8d3d-be2ce23f377f,99.98,1699.4321,1.257,0.3109,0.8459,37.7531,2403.3354,36.6378
SYN_4d68f5c7-3a2e-4d97-8727-40fe466605a8,94.01,2267.413,1.1872,0.3063,0.2063,45.9533,2018.2708,34.7176
SYN_6de57bce-83b1-4979-aec7-eaea7eadb3bf,98.24,1490.457,1.2074,0.1438,0.9095,18.8928,2210.4076,13.1057
SYN_a184c9f5-eda7-442b-a763-bd92f714607c,129.73,1050.598,1.0213,0.1907,0.8537,13.1615,2346.8755,20.8283
SYN_e15a938a-9ea6-43e4-8c20-4cb8ac0922b0,135.05,1470.3063,1.1769,0.1947,0.8567,17.8028,2436.1141,21.0279
SYN_0457e0fd-a079-4de8-8055-bf135005ad12,109.63,1410.2685,1.2294,0.019,0.6923,3.6587,2076.0296,0.9203
SYN_bab1053d-4014-4b30-b8bc-7e9639fffdc2,78.46,721.1763,1.0101,0.129,0.3306,13.6679,2162.1501,11.4957
SYN_ae5c02f4-d8db-4cda-9a14-8a90014d6b14,93.85,1762.3991,0.7921,0.0114,0.9094,0.6682,1878.4441,0.4364
SYN_b128d59f-a3d4-4c42-b2b6-7e9d979ebe4b,90.0,1382.9844,1.2389,0.183,0.9208,26.6314,2394.2361,18.2686
SYN_594b7f27-a01e-45dc-8d1f-643711ffd827,88.77,1028.4985,1.1629,0.1742,0.9173,18.1664,2311.4332,17.291
SYN_df338e43-3868-45c1-b47f-08b881e20950,88.15,953.8059,1.0532,0.2648,0.9384,25.3953,2197.1255,30.5063
SYN_d2fdc29e-c1c9-433e-8ea6-266bf48f7415,139.89,912.996,1.0596,0.1693,0.9076,16.9922,1931.8592,16.5536
SYN_84cfda4a-238d-4098-830f-fdc8e7fd753b,94.0,1458.6043,1.2667,0.3123,0.8369,24.6342,2955.2199,37.9027
SYN_9094320e-7ee5-4384-912d-d5228b83282b,94.0,1458.6043,1.2667,0.3123,0.8369,24.6342,2955.2199,37.9027
SYN_b1be56dd-c1d0-4ac4-89fa-eba18231ffeb,85.95,1721.4762,1.1041,0.1478,0.8866,23.193,2795.1019,14.8161
SYN_77e5f227-dfc3-4d18-b1e9-ffcbc956842f,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
SYN_07daa59c-18cd-488e-a5ed-61173f660421,95.94,1337.2683,1.3716,0.2875,0.8873,33.5402,2772.524,32.9363
SYN_a54e6f4b-9b06-4c0a-9b2e-3d2edc7c6cfb,81.92,2406.9803,0.9649,0.2122,0.8035,21.5466,2021.7245,23.8194
SYN_426ef187-0281-415f-bca9-947fc96aad4a,112.89,818.366,0.9774,0.1738,0.9473,21.4347,2255.5433,17.1853
SYN_b6f67709-2c3e-49c7-8c94-99abb97f3fe0,70.11,1218.9511,1.1156,0.2272,0.8898,26.0766,2318.1352,24.1971
SYN_5f7fa404-60a3-40a4-96d1-f33b6c7b49e6,100.8,1685.016,1.2353,0.2336,0.8313,26.9727,2294.1299,25.5447
SYN_9e7bf603-feba-46e5-84fc-4878268bee6d,112.92,2912.9526,1.1957,0.1997,0.2093,21.6582,2194.8775,20.6165
SYN_83608264-9d73-4773-bed3-03b894cb8486,70.11,1218.9511,1.1156,0.2272,0.8898,26.0766,2318.1352,24.1971
SYN_5d4dba22-d9a5-4be2-94d5-ca11683b9d46,89.96,1508.3222,1.1997,0.2772,0.8937,31.6966,2490.7616,31.7114
SYN_29f2bac4-877b-4bfc-a3b7-3d4944a14b22,95.02,1246.9862,1.1635,0.1311,0.8703,12.9615,2625.0643,11.8807
SYN_dd0aee89-9a98-484a-a1e2-b58a89b57f1f,79.07,1190.6718,1.0383,0.2109,0.9115,25.3914,2207.1366,22.3682
SYN_67408fc7-958b-45fc-af75-67f3f5226ad1,97.93,1288.883,1.0559,0.1755,0.3525,14.0883,2437.6483,19.1116
SYN_e7348d80-44a8-4dc9-b647-09cd98d3c524,93.0,1214.7242,1.0938,0.1809,0.8958,17.1835,2023.4905,18.6366
SYN_ed770702-f578-46da-80ca-634040173669,89.96,1675.7733,1.1046,0.1649,0.688,17.7951,2162.6053,17.5615
SYN_1b7ca62c-9fac-4aac-a93c-179e4631e800,97.98,1374.7383,1.2825,0.2204,0.8226,20.0414,2369.718,24.4365
SYN_13ce0baf-eabb-4812-bfa1-1fe060127820,99.88,1104.6763,1.1956,0.1545,0.8767,14.8692,2637.2338,14.8372
SYN_f320ea06-939e-4139-aa44-76761e18a791,120.96,922.5467,1.2076,0.1965,0.9072,13.5768,2907.6973,20.9574
SYN_3e7a0cdd-1ae2-4f3f-a2eb-05a0a07ef199,99.02,1253.3754,1.1486,0.1038,0.9004,16.7729,1768.211,8.6123
SYN_000fd9fb-b941-4533-99f1-44573fd0645a,123.8,572.9417,1.2054,0.1727,0.9066,12.7987,2595.9394,17.7806
SYN_47dfa26e-4878-4232-a157-1ded206b977d,147.93,1168.4288,1.4553,0.2496,0.9028,24.6075,2274.5021,27.2972
SYN_cc5a9bb9-bb9a-4df1-9d93-3562103ea1e1,80.04,1585.8395,1.3994,0.1643,0.8926,20.3305,2505.5338,16.2151
SYN_5f0cd41f-2159-4e24-863f-a7ae881b934b,146.99,1284.0032,1.4512,0.2371,0.9198,25.2476,2462.4945,25.5875
SYN_72503ad0-f52d-43ba-ba7f-495ffea9e9ed,151.66,1291.4352,1.2432,0.2377,0.8718,27.8525,2125.8051,26.0211
SYN_645dca94-de08-4808-996a-7008d086a767,117.04,1961.069,1.2554,0.138,0.8766,20.1827,2234.1007,12.732
SYN_5baeabaa-23a0-40ca-90cc-39f535b881a5,136.04,1526.316,1.2218,0.234,0.8475,27.2625,2152.6491,24.9527
SYN_4028834e-3277-4cf5-a385-9a55b5df8fdb,151.1,1116.9031,1.3754,0.2061,0.8625,24.1713,2011.0456,21.2367
SYN_4c6d32b6-f499-467c-b113-f4206c2daa1d,112.56,1236.8637,1.2059,0.2149,0.8587,22.8264,2283.6857,22.5668
SYN_f1a7acf6-422c-4546-8a26-c11904651289,142.16,1508.2392,1.6845,0.2442,0.812,19.4537,2429.6633,27.1377
SYN_7831f0c6-c5a2-4d7f-8a8a-fb162d4413e5,129.06,1747.0357,1.4197,0.2562,0.8246,32.871,2122.0619,28.5579
SYN_94a36c54-4965-4d9a-8776-69506a3a0988,153.75,1712.2544,1.3268,0.184,0.9023,22.2307,1929.2199,18.8496
SYN_ca47d67e-2813-496d-9eef-5dac7f493cdf,111.84,2027.6031,1.359,0.2219,0.7582,24.7326,2196.1757,24.3983
SYN_40c8ff3c-9911-4e8e-b3dd-7e20eb359dc0,139.91,1948.2708,1.5918,0.2963,0.8484,27.7764,2633.3572,34.8163
SYN_4b4ff163-6246-47e5-8ab6-b58c4c980c27,96.13,1331.1386,1.3289,0.1437,0.9221,17.5129,2530.0437,13.9218
SYN_48ab5b60-3241-4ac3-b8ce-d685cbc37bc0,95.45,1391.336,1.3881,0.2447,0.8514,29.3066,2120.9295,26.5066
SYN_ae7fc877-43c3-4ec1-bbd2-ed7de2d879b1,99.97,1203.2312,1.3351,0.2375,0.8531,23.8296,2044.3591,26.0864
SYN_fba083a0-0dcf-42e0-98dd-46425973c88b,99.84,1598.2025,1.1519,0.2093,0.83,25.9108,1786.3631,22.3409
SYN_a0ea2083-36ec-40b1-8da8-71e1ebc07fe5,172.27,1972.7329,1.346,0.2016,0.8729,27.2683,2459.5477,20.9912
SYN_598fceba-55ad-43f9-a567-6af6bdd17c49,133.67,1276.2062,1.3041,0.2086,0.9043,26.9613,2341.7938,21.7923
SYN_08848e53-4b80-43fd-99d7-7ef5b572dd23,107.89,1149.6965,1.1508,0.1655,0.8727,18.9278,2434.8419,16.3056
SYN_6d6a4ab2-5a8f-4af1-82d5-1f4ac011b337,128.99,885.9872,1.2352,0.2582,0.9452,24.9932,2289.1274,27.9974
SYN_06596965-780f-4000-9c93-bbc0664d81df,128.08,2084.7578,1.3211,0.1645,0.8575,27.8756,1880.0357,16.2082
SYN_194bebb4-c60a-4397-bd8c-01e182a0b6e5,153.81,2399.9523,1.2345,0.1964,0.8151,27.0395,2162.7831,20.4326
SYN_f3563bf4-7c9c-43f4-92a7-0d6a65e8bdd1,162.61,3782.3885,1.1247,0.1844,0.7213,35.2086,1562.3536,18.8685
SYN_e195e94d-f04f-4633-bac9-f81bc7482939,97.98,1342.2344,1.439,0.2679,0.7734,27.659,2283.4109,30.1937
SYN_92cb629d-d76f-4ebf-9382-a4e06a0c4ee4,120.0,1565.6421,1.2737,0.248,0.8826,30.1261,2220.3972,27.4192
SYN_452dd830-2f18-499f-b38b-a340cbe50913,153.28,2660.7544,1.2433,0.1771,0.8044,34.3575,1649.0187,17.438
SYN_7a3c6e23-de55-472a-8ea5-eb55d2abb32a,112.79,1502.6577,1.3348,0.1656,0.9095,23.1677,1949.5226,15.996
SYN_ecbf1b2d-f01c-4be5-8917-819657929f91,127.01,1256.7883,1.3967,0.2258,0.8509,23.8863,2083.1182,24.3977
SYN_b9e7c2e8-06cc-4783-b3b2-7016394e5d88,123.92,1362.3463,1.2728,0.2734,0.8139,25.0096,2039.401,30.9541
SYN_78cae435-cf0d-462e-b778-04f45ad030db,122.14,2023.8969,1.3994,0.1745,0.7082,23.4601,1598.5142,17.8646
SYN_3450314e-0bb6-4db5-8912-f33c0d101712,77.96,1588.6767,1.4362,0.2192,0.8396,20.0116,2705.8658,24.2947
SYN_9a6f4c78-8e9b-4bf6-ab00-3213f1b44f8d,130.24,1472.4262,1.5124,0.277,0.8222,23.9278,2329.6679,32.1542
SYN_3402b907-038a-48a6-9625-1f59219aa633,162.19,1643.1587,1.2046,0.2491,0.8656,29.6763,2166.94,28.1714
SYN_cd431dec-8628-4b9f-a9bc-1928255623a4,125.72,1312.1279,1.1969,0.2196,0.8822,25.3474,1755.6513,23.497
SYN_fc1a3d7b-666a-4dd8-89be-11de91e09dc0,89.13,1420.4631,1.303,0.2111,0.9054,25.851,2144.3044,22.238
SYN_38423c03-0668-4a15-9a35-697a1c0995ec,133.78,1284.3468,1.3148,0.2379,0.7855,26.3105,1708.5127,25.996
SYN_a2ac1ca5-0ccb-40e0-b471-54cb1fc82c01,89.92,1388.5575,1.1636,0.2262,0.8639,24.892,2004.1093,25.4296
SYN_c82c3815-c77a-45ef-a84d-e7fdc2b1c7c3,133.0,1117.6155,1.2562,0.2119,0.888,19.4302,2786.6756,23.2467
SYN_ff7cd636-e57e-4597-a532-4c756d977225,114.75,1523.1199,1.4492,0.3127,0.8484,35.3819,1961.3822,36.6456
SYN_1fa009a6-7d90-472c-be95-a32a5979e87a,111.9,1366.7285,1.3218,0.2206,0.9033,25.7784,2020.6872,23.1701
SYN_00c686ba-192f-4b99-beb3-3eba552e54d6,91.36,1789.9943,1.4016,0.2702,0.8791,30.2706,2403.5052,30.0714
SYN_01e8434c-1a3f-4636-9b23-95907b73c6c0,118.43,863.0012,1.2434,0.2406,0.9314,23.0101,1982.4914,26.5881
SYN_33722604-b78b-4128-acb0-e266f3cecbb1,156.14,1806.8636,1.2869,0.2151,0.811,25.3427,1876.1873,22.9781
SYN_b95f2781-bb5f-4f80-92a8-a07b6f1598d0,79.93,1680.9678,1.3785,0.2082,0.8668,24.5353,2385.2776,21.8569
SYN_c692c1f2-8b7c-4b7d-a75c-cd211f3bca81,124.26,2199.6493,1.3175,0.2168,0.8069,25.1662,1682.785,22.4222
SYN_5ff769cb-2b0c-4825-8bf8-a48c3a2c64db,147.91,1829.9756,1.4733,0.1984,0.8125,21.2756,2160.3286,21.1464
SYN_d394be2c-044d-4765-922c-5efe41f8c017,84.0,1249.0071,1.3184,0.2109,0.9011,18.6814,2270.2,22.6938
SYN_dad9e555-31bf-4f4c-9a2b-d9a324498ea5,79.25,2119.0424,1.2838,0.2034,0.8007,27.472,1404.2877,20.794
SYN_bec7a24e-7e14-4265-8059-963353d72e1a,142.0,2805.0048,1.2694,0.3032,0.571,40.7851,2079.614,35.7624
SYN_b8d5660a-1cbd-43e2-a902-a5d9f16b883d,142.12,2461.9146,1.3152,0.2208,0.8465,26.9451,2438.7525,23.3154
SYN_1ee3191f-8a27-4da1-9558-c84b17b880f4,104.98,994.7926,1.2826,0.2037,0.929,19.0073,2466.449,21.5372
SYN_1dbc33d4-c888-4d52-9dad-cc114583ad3d,135.82,1150.027,1.1803,0.2062,0.9147,23.9021,2083.8209,21.8011
SYN_c61c5b1d-24bd-4bd9-946b-fbbed638998b,95.09,1795.5158,1.4303,0.1879,0.7683,16.5227,2576.6691,20.5191
SYN_711510a1-c581-43e4-84ed-3cef87e1afbe,101.97,1375.026,1.2847,0.2315,0.8931,28.764,2215.3206,24.7598
SYN_53675f79-2259-46d8-bb67-2100d234c0b3,129.74,3133.3202,1.0857,0.1771,0.7307,35.5533,1185.8605,17.3611
SYN_2d3176c7-a450-4dcf-9f27-bd6efb22a824,86.04,1708.7636,1.2141,0.1863,0.9118,33.4466,1595.7264,18.0045
SYN_fce59cf9-a4cf-4e67-80dc-ae16dee98a9e,130.0,1709.4829,1.3837,0.1882,0.8515,16.154,2493.6453,20.427
SYN_96dfa3c8-e2b9-4907-88b4-3c7c52588396,116.96,1238.1857,1.4276,0.2811,0.8536,28.099,2115.4947,32.5513
SYN_b8d0c3c5-661a-42ab-af91-42c14b5c17a1,161.94,1671.3255,1.3807,0.2251,0.8459,24.4363,1925.5841,24.5594
SYN_0f61d430-6c24-4218-87c5-17de136eaa7c,150.07,1004.7662,1.2291,0.2453,0.9073,22.5769,2708.3423,26.3347
SYN_822c26fb-92f6-40e7-95e2-713d38b7847f,111.04,1391.657,1.3584,0.2025,0.8429,26.4923,2310.531,21.0552
SYN_5d46d734-fc06-4b84-9ab0-26a536be2d2f,93.7,2146.5973,1.0511,0.1769,0.8997,34.2487,1269.3885,17.2631
SYN_c6924482-8fa7-45a8-8cb7-f9b826850721,123.85,1966.9644,1.3386,0.249,0.8347,34.7577,2073.8903,26.973
SYN_a20688a8-f009-4674-833f-45f3114e194b,144.79,1207.0632,1.4604,0.2436,0.8763,19.4496,2827.473,26.6792
SYN_8080c709-728b-415c-89fb-87f36079aa57,143.9,2403.9441,1.1282,0.252,0.8272,42.184,1376.492,27.2206
SYN_ef76fb83-2a0d-44d8-a313-629d5d2e08bf,99.97,901.6854,1.3255,0.2641,0.9215,23.359,2715.702,29.1248
SYN_4fa33316-bde0-4b2b-aeb9-9cddc53a6d35,93.85,2522.1493,1.3859,0.2168,0.7461,32.0579,1966.008,23.2277
