SongKey,ArtistKey,DateKey,Streams1Month,IsPrimary
26dec4d8-f56f-4759-96ef-7c75b6c7a5c8,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,333142b7-0fb8-4a1b-8d38-6a7b94edcc79,8837.0,1
e60b7a36-2af4-44b1-8ffd-10d0e525063d,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,6707a9fe-137d-41c7-a29c-aef149eb26a3,7205.0,1
e60b7a36-2af4-44b1-8ffd-10d0e525063d,56aabcd8-13aa-4f63-bc78-26eaf025c651,6707a9fe-137d-41c7-a29c-aef149eb26a3,7205.0,
e2735702-b831-4c66-9253-b558f0b9a6b3,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,65e10952-b656-4d99-bc10-43da1716a433,7238.0,1
a07c0ae7-0faa-41e9-afc5-83dd21b6d078,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,dafccacc-f4a7-47ce-a299-f1c413dad787,6948.0,1
3fa09150-ebb5-4a1a-9ab4-feeb03c7ab05,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,845e0ad5-017c-4b51-ac3e-10dfb2a340b1,5053.0,1
ad87ebc0-2cc9-4f04-86fb-11e8c8acccb6,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,b1c839a1-20ec-4b7d-919b-a956e5c9c793,5413.0,1
8b2e7998-1725-4847-9599-92361cdc9426,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,913b49f5-11a8-4f12-83a1-75921995c45b,4614.0,1
3e962f0b-380f-458a-8443-74cc0512f342,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,bc0e4fad-8192-48db-8802-091647c65ec3,4583.0,1
880d4ab7-03fa-40f1-9207-db60cf7ef1c5,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,bc0e4fad-8192-48db-8802-091647c65ec3,4085.0,1
68c28148-7bbf-41d7-9bcf-ea265d98b56f,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,fbd11497-7a95-422d-98f4-4ff9848de243,5235.0,1
aef4f888-077b-4244-a7ef-058719877269,c3b079b6-faa0-4fae-85fd-2c91edf9fc89,913b49f5-11a8-4f12-83a1-75921995c45b,5020.0,1
