SongID_Original,BPM,Rolloff,Flux,RMS,Flatness,SpectralComplexity,Pitch,Loudness
4fb8e7ea-8635-4ef3-9920-b13aebd1483f,142.03,2640.0374,1.4282,0.2068,0.7729,24.2379,2471.4366,21.5116
be1be7f7-5cd3-4a31-a02c-9d84188d2468,161.82,3026.877,1.4439,0.1543,0.7854,15.2414,3190.8948,16.5816
8f09d808-0b07-4f7a-b9f0-8ad6ae17ed1e,135.08,1792.8234,1.7119,0.2272,0.8178,23.453,3009.8257,24.2809
49784ac0-402d-49db-a065-71dfe2178efe,129.72,1546.5113,1.5408,0.2551,0.8595,20.814,2554.9343,28.1001
bba18dd0-6d95-4802-b85d-c49eaeedabce,123.03,1212.4645,1.3247,0.2184,0.8965,24.0749,2747.4809,23.4109
96a61445-bbd7-4b8d-9aec-56c0d1371942,99.53,2238.1985,1.4504,0.2942,0.7642,28.1783,2455.3377,34.069
d45b696c-7c89-44bd-af36-5ecd29e54c65,95.16,1213.8718,1.3994,0.2439,0.8668,17.3455,2515.4105,26.787
b61b3a8a-d204-4dc2-9434-ff0a7a984bd8,128.08,2201.2315,1.4732,0.1754,0.6961,23.5305,2167.1167,17.6679
0075e616-2180-4427-ba17-977702f9ce54,111.79,2267.5291,1.3672,0.1417,0.7521,15.1684,2679.3751,13.8149
c70eab90-e4e0-4d7a-b4d8-d46d33dd5cce,108.01,2575.1771,1.5556,0.1628,0.8157,22.9109,2427.0569,15.9578
aa2ac137-1c1a-4326-b87c-f0dcf3d0f42e,93.56,1833.5794,1.4813,0.1821,0.8302,19.3434,2916.6179,19.0988
f1a2e512-ce80-46ec-9f94-f83324decdb3,104.42,2380.1348,1.446,0.171,0.7388,19.799,2858.7404,17.9249
45b9f5e4-2c6f-4387-b5c3-d2df8a547dd9,140.86,1676.9933,1.2715,0.1975,0.8481,23.0954,1867.3963,19.8677
47ba3dff-e247-452a-a11c-2c816882d9fd,99.93,1538.5331,1.2761,0.1866,0.8881,18.9728,2407.7769,19.0903
ab05b899-997e-4e04-85bd-eb26021a0579,129.11,2604.1062,1.4251,0.1291,0.7227,22.4981,2346.8773,11.7817
f650ac7a-0739-4652-ad7c-fe0a378f66b5,166.4,1881.6415,1.5423,0.178,0.7549,16.6066,2902.46,18.5122
e636b27f-d93c-4802-a7e5-0f8b26b5ec8e,86.07,1095.9598,1.1952,0.145,0.9324,14.9392,1940.2866,13.3404
8983afe3-e085-4779-aaed-4fa3d96f5f29,129.86,1540.9496,1.4232,0.2335,0.8163,29.6159,2577.1569,25.7956
a90a8160-e142-40e0-b2dc-19b24e4f901d,126.01,1742.9268,1.5689,0.1739,0.7766,15.6631,2916.5122,17.7962
2a3b5b12-cd5b-4fef-8638-9cfa6e4b4af2,91.99,687.1592,1.1843,0.1763,0.9379,12.3948,2651.3966,17.4368
70997b9e-1c76-43a6-87c1-4d0c9228b264,150.63,1253.2985,1.0242,0.1308,0.88,13.7097,2059.7538,11.4895
ea582ebe-21fe-4b93-a3e0-9e0f20363592,133.66,1774.2014,1.6368,0.2947,0.2833,26.6811,2128.4063,34.2748
5e7a3654-516f-4316-8afd-1cac52db728c,79.73,681.5052,0.9456,0.15,0.9374,13.2489,1950.9644,13.8734
ebd48a17-311f-46fc-b70d-ede5c2c2e7a6,115.46,1216.5896,1.2511,0.2244,0.8917,27.3043,2210.772,24.4238
930404da-d15d-4f43-82d1-4c103420637a,86.07,1095.9598,1.1952,0.145,0.9324,14.9392,1940.2866,13.3404
25c04e70-be52-4f93-85e8-e35850a121f5,89.95,1735.7683,1.0915,0.2442,0.8649,33.9487,1937.2722,27.1225
302ea7b5-a25b-467f-ac79-3000b9b7c688,79.96,881.324,1.1024,0.1745,0.9181,19.6623,2604.8965,17.5038
de99e31e-afb0-4803-b9e8-e11d14aa4c91,119.73,1650.2196,1.279,0.0608,0.7181,9.741,2201.3671,4.651
85325165-ceaf-414a-89f2-5c33172f0874,96.05,2355.6454,1.2908,0.1094,0.8112,15.835,2703.9309,10.1348
8dd5a112-3f56-4a63-821c-1f55f2ce8dbf,80.98,638.5665,1.238,0.2308,0.9675,15.2747,2623.5779,23.758
19a193ae-301d-454b-bbd5-34f1eb4fbbba,100.09,2438.2585,1.6555,0.1488,0.7867,24.4894,3132.1135,14.2942
af49a538-6954-40d5-b98c-aaa3bcfd8a9f,172.27,1370.1992,1.7944,0.24,0.8793,27.3434,2859.9845,25.5132
15405f58-b008-4a24-88b9-c337905f0c50,163.13,1659.1979,1.3399,0.1206,0.8402,14.89,2554.4816,10.7792
170734c7-01cf-434b-bc8d-5a14414eb8ec,109.53,1951.4856,1.87,0.2855,0.7629,26.8651,3299.2724,33.7922
4edde5c9-f153-48e2-a04a-718dd3eb8b0e,162.32,1491.8235,1.4367,0.2933,0.9284,33.9944,2126.5226,32.8214
a2d91568-6961-4682-8073-85d61dbc884e,91.97,2084.69,1.2724,0.1897,0.8903,16.2704,2764.6502,19.3158
b7026348-1d0b-4d44-94d0-4180be44da6c,94.89,1003.7312,1.0561,0.209,0.9309,22.3431,2025.1445,21.3666
003b54e6-6823-489b-82af-7ad562e32f2b,163.39,1156.638,1.3469,0.2793,0.9293,23.0216,2168.3927,31.3451
ee96ce76-0cf7-4ec2-ac16-065ff2f65ea9,123.47,1211.5027,1.4715,0.1742,0.9479,21.9819,2055.7181,16.6075
48ce4005-ae9f-4dbb-8b5a-49af73a19029,106.35,1674.8143,1.3846,0.1766,0.8358,15.351,2506.9406,17.6282
4278383e-9155-4700-a29c-6cf1ee520f93,99.49,1747.939,1.3999,0.1611,0.8271,13.4387,2927.7626,17.3047
482369f4-9fdd-4ad1-9cff-d98a3b6d78fe,163.15,2026.9638,1.185,0.0726,0.7724,9.8591,1334.2771,5.2337
5846bd0f-88c2-49cb-bf23-8bc36345e69e,91.97,2084.69,1.2724,0.1897,0.8903,16.2704,2764.6502,19.3158
0d6ff8fb-7b98-4ed7-a027-112ccb56f057,129.11,1274.6648,1.4144,0.1869,0.9418,20.8893,2196.2097,18.4299
099c1d83-4854-44ee-bfdd-0ac4405877ca,99.53,2238.1985,1.4504,0.2942,0.7642,28.1783,2455.3377,34.069
a8c8c95e-94ea-440b-b547-6f969fd5d5dd,91.99,687.1592,1.1843,0.1763,0.9379,12.3948,2651.3966,17.4368
e0e915b8-ea30-4a25-9624-88a59172dc08,101.01,1654.2275,1.3621,0.3385,0.8247,32.4547,2359.1249,41.6028
5e6d2917-d649-47fd-9fc5-3a2cd1679ccd,146.18,2329.587,1.1554,0.2503,0.8591,34.5281,2320.9692,28.3073
15bb85b9-40af-4a53-bc1d-cde383902b9c,78.5,1466.7605,1.5224,0.2304,0.8669,18.1331,2471.2552,25.6886
d91047cb-715b-4b3b-bff9-02cd2f52c436,84.86,1516.6271,1.1741,0.2985,0.839,32.4462,2219.2703,35.5598
f5fd3f9a-582b-47d9-bf4e-f714385fdca3,86.02,1761.1831,1.1912,0.2203,0.8354,24.6481,1930.0667,23.8093
7f7e8891-c202-4c19-8599-1a104c72da3d,88.46,1516.9403,1.4805,0.2392,0.8273,24.042,2301.3333,26.5729
ee5834d1-591d-418f-b400-55068255090c,81.52,1954.6285,1.4813,0.2519,0.8502,27.7322,2220.8912,27.9385
b7fe0362-80f8-47e8-b902-ea02ac4fc275,126.02,1223.7185,1.2936,0.2527,0.8719,21.0205,2458.1729,27.5262
907adc3b-2ab6-47c0-9cf0-5834fa8e03b3,139.85,1620.5839,1.2736,0.2036,0.861,32.3851,2073.1356,20.9081
ec4aac42-5e66-49e2-a570-2dcafd6fc6fd,142.24,958.3529,1.4069,0.3008,0.9093,25.2877,2615.5296,35.2591
d3f5f7a1-ce7e-4c70-9ca3-535fa70440af,152.83,2388.0391,1.5033,0.2132,0.7938,23.8678,2432.388,23.141
54a1094e-6605-4c24-b910-90154407e749,100.02,1702.7195,1.2442,0.2738,0.8435,33.4381,2116.6065,31.3734
87f53185-3b15-4f78-95e2-6964e72dea38,74.97,1073.5811,1.14,0.1812,0.8868,20.2009,2436.9252,19.1884
532824ba-e191-4fd7-a41f-87c7e76c366c,117.14,2086.9083,1.4022,0.2277,0.811,24.9797,2424.997,25.4614
8cc9d796-46de-4692-9e39-c0ec912f1d99,117.87,2171.1772,1.7135,0.3378,0.8589,32.6772,2538.9189,40.2571
d7e32cfe-c9c3-472c-94b8-f09574a77936,162.4,1141.1164,1.2115,0.2377,0.9083,27.2592,1972.0723,25.2149
13266aea-a6b6-40ac-bb40-412f802fd430,105.56,1735.6463,1.3489,0.227,0.8818,26.3666,2307.9179,24.1548
da25fecf-3e33-4dd1-b6f4-57dffdb12a24,137.03,1420.1057,1.1603,0.2017,0.8725,19.0403,2479.6065,21.0304
62306475-89f7-4718-bb03-492c873c7415,132.88,1437.6493,1.409,0.2335,0.917,30.2131,2307.8783,25.0469
023b15d1-c832-4118-8930-1e1148a710df,162.3,1725.3555,1.4126,0.2212,0.8548,28.1035,2469.2979,23.8085
7f21dd05-2587-415c-bb23-50967e641176,146.17,1098.9166,1.2902,0.2309,0.8843,21.5044,2266.2469,25.1156
aab32dd2-0ea0-4cb3-9e83-502b38553e6e,142.0,1814.8381,1.2729,0.256,0.8478,31.9635,1763.3982,28.0769
434f27a1-b72b-4253-a930-5f24695fc784,89.91,1684.9983,1.215,0.2187,0.8242,18.6853,2295.2264,23.7312
bf5170c5-97ee-4091-bba9-fb0edf9ee815,144.05,2120.3838,1.4113,0.2163,0.8563,31.9094,2204.6617,22.8667
413edf55-43ef-44ce-a38e-d65bd01d1d90,80.89,2228.9398,1.3401,0.228,0.7926,25.7028,2550.925,25.3718
ad220908-9560-4945-a0c7-8441391ac8f0,137.03,2703.4988,1.3818,0.1731,0.7971,29.2665,2485.4671,17.1685
c2fa146c-47a4-430a-850e-f76e74c62310,144.12,1565.7812,1.2413,0.1915,0.8703,24.2376,2189.0003,19.8953
52e38dad-0af9-4091-8a8f-f5819fedbd21,140.51,2265.6551,1.3534,0.2221,0.8674,39.9107,2247.2785,23.5263
404d3cd4-4dc9-4018-a730-de8618da3278,136.51,2567.8273,1.2839,0.1141,0.8304,16.1277,2355.6652,10.6198
c723fcc4-6090-41e0-adcb-64cc2387d21d,136.07,1478.4332,1.3516,0.2795,0.8385,23.3926,2365.5781,32.522
d637f63b-b57b-4890-92ac-5c6eb985c2c0,109.55,1752.9711,1.2872,0.1689,0.8678,22.1302,2255.967,16.6574
38ae6993-214f-45f1-b157-5b70a796b0ff,88.98,830.1838,1.259,0.2501,0.9466,18.6188,2324.6945,27.2138
77eaa62b-7686-4fd9-861f-658e2a488d91,152.98,1681.0055,1.2581,0.2447,0.8572,23.1897,2335.6735,27.8887
192b76b3-2491-4a1f-bab0-cbeafebca2a4,135.96,1683.9925,1.2577,0.279,0.8506,42.0976,2250.029,31.6099
a66f1c69-082e-4e5a-b3bb-220cd6565701,127.99,1823.2222,1.4451,0.2199,0.8692,27.0617,2422.21,23.2479
32b96760-00da-499b-9260-fa0c26ec2968,123.9,1843.7,1.2402,0.2831,0.8727,26.5942,2074.048,32.3099
8cb323cc-a64a-4316-9a77-308479278a92,150.97,1410.6025,1.2328,0.2457,0.8767,26.5892,2096.6652,26.9727
99be1970-bb52-4d87-a386-9471cfbae279,96.04,1847.0345,1.2746,0.0864,0.8247,11.2907,2390.9588,6.9005
b88116bb-0239-441b-92dc-69b029761031,92.06,2230.4921,1.1945,0.1751,0.8311,27.3647,2176.5147,18.3318
fb400a88-3113-4d3d-b142-e65b5769366e,161.71,1268.0182,1.2796,0.2428,0.919,26.7108,2268.3106,26.3986
55f4bb2b-89ff-4474-afdf-9dc3b7cee562,118.35,2957.054,1.2006,0.1424,0.7064,16.6361,2116.4376,14.0472
a16cdd50-cae2-436c-8c63-a68f19fc30be,90.86,2196.3751,1.3391,0.2353,0.8539,29.3038,2112.5055,25.4532
a968e6b7-18df-4bdc-ae27-65cc37efc482,139.98,1728.7483,1.2122,0.2759,0.842,27.5566,2031.0833,31.0595
a8b402bd-7d9d-4b39-9e20-31eafb876b68,120.09,1221.4171,1.2098,0.2073,0.868,19.5665,2312.8194,21.9942
fe3ab11b-0c35-4b80-83a2-93e8d9a7379f,123.95,1585.3781,1.5932,0.3323,0.857,26.2857,3107.3156,40.7202
d55b9668-b63f-4a8b-b19f-a370618e93f7,133.8,1936.0732,1.4229,0.28,0.8619,33.5253,2227.2462,31.4584
b74656f3-600e-4d8c-b0a7-aa5350e721b6,122.03,1966.6982,1.4583,0.1995,0.8356,28.009,2502.1114,20.9343
0d2ae663-8f93-4a11-b83b-6884a26262ad,116.27,1715.6538,1.3785,0.2044,0.8214,20.8328,2463.9838,21.6936
ace35b6b-0b9e-4fe3-9593-b4e9aaa6be88,109.7,1402.3832,1.2761,0.2419,0.9191,27.6676,2432.6466,26.7628
e3f56290-73c8-4a23-aaf1-8ad48e640dfa,145.01,1472.3943,1.3282,0.2617,0.8182,23.3882,2504.3447,29.6653
7a3a81e6-e9f6-45b8-930f-f41c2ff7ceb0,129.9,2422.0827,1.3537,0.2211,0.7575,30.513,2534.6955,24.5712
7bc3d3b5-e9d7-445d-8ffd-16171ab297e2,148.88,1593.625,1.3768,0.2538,0.8954,33.808,2533.1613,28.1908
fc037e07-1d3d-43c6-bbd0-102f64fbbaa4,143.03,2906.8906,1.4164,0.2271,0.8319,39.9912,1887.3385,24.0627
936f1eaa-13e8-4c10-9826-3468a4098794,86.01,1078.5944,1.0785,0.2629,0.9222,28.8576,1904.3782,28.9803
7047300a-d9d4-48db-b200-348a8a1ff568,98.99,1677.6693,1.4604,0.2716,0.8796,28.4397,2520.845,30.9462
69ad5671-c69d-4266-a904-4a988e650ccc,140.05,2719.4285,1.3506,0.1958,0.761,24.1675,2342.0217,20.732
d054ec17-4914-4b52-b2ad-26bec231ba1d,143.95,1862.459,1.2077,0.2202,0.8481,33.3512,2389.4816,23.7849
3787714c-fa6e-421f-b2ac-3ef5bc448c67,166.02,1903.6481,1.4584,0.2338,0.8348,20.0466,2786.8033,26.0492
6d64b0e7-6d77-4a09-b512-0a57299e7254,163.91,2113.8362,1.3753,0.2649,0.7735,35.2388,2091.3611,29.996
eabb7e69-f419-43b7-a577-776331e9b85c,90.95,1636.3229,1.3876,0.3191,0.8701,36.3551,2458.0267,37.2258
34de349e-ad1b-41ae-b396-ff1d9ee914d7,70.05,1935.2581,1.2054,0.219,0.7686,28.9473,2223.0066,24.3305
a46b0687-1cd3-4579-9929-403533bc0055,125.79,1641.8593,1.0527,0.1495,0.8776,21.7816,1919.1591,14.1226
b2236e36-f375-48d1-a30a-33c20dd1d880,136.16,1257.0144,1.1658,0.2372,0.8251,35.5366,2174.4061,26.3201
afeb8b35-ceb0-4709-971a-489f3ad112e8,136.79,2984.6994,1.424,0.2179,0.8761,32.4154,1880.9286,22.2292
c2cd5069-0e8c-4599-9d8f-c065b3d82135,126.02,3205.1783,1.3594,0.2205,0.7886,29.1794,1883.519,23.2034
99a10ee8-5606-4f35-a5f8-972c28e0678d,123.42,1994.0735,1.2434,0.1942,0.8357,25.9645,2240.924,20.3349
ef92542c-b932-4104-9f45-499f413eccfd,122.47,1802.9398,1.1366,0.2336,0.889,26.7561,1651.2636,25.3115
73095ac7-8256-45eb-8298-f881ae1466e3,136.79,2984.6994,1.424,0.2179,0.8761,32.4154,1880.9286,22.2292
77418365-b22d-4e91-8a05-ffb388ec995c,151.94,979.2193,1.1038,0.2512,0.8725,26.3899,2345.6045,27.7018
49be2ba8-ab96-439f-b33b-359c8d24fa9c,94.92,1567.9249,1.4589,0.2448,0.8606,27.6152,2876.5861,28.0571
7dda7c4f-e6ec-4ff4-8f5b-fa77f0da7740,112.8,1951.5619,1.2722,0.2261,0.7636,26.254,2256.6012,25.1726
fdeccc6c-0d9b-49ea-8f45-6d53d18f863c,91.92,1270.5317,1.215,0.2251,0.8913,23.0269,2364.8976,24.7262
a6b0ae32-74a6-4440-8600-4dc9cced7047,86.79,1676.7308,1.5838,0.3102,0.8782,23.1082,3064.1944,37.3137
0f855439-8cf0-409c-8fe2-807a9f4dd6a4,123.38,1470.1608,1.2967,0.2582,0.8394,23.7066,2234.3726,28.8051
7248cfd4-b9a4-4fa2-89d4-9789b36b029c,123.94,2950.3012,1.424,0.2929,0.7846,34.3395,2278.0665,33.6196
16d8a9f0-477d-4f97-9267-2bd78654f037,90.04,1806.8003,1.1459,0.2239,0.8441,28.8453,2182.4386,24.7915
694b871e-ea90-4099-b359-314907d0c9fa,128.99,1139.4036,1.1838,0.2707,0.893,24.461,2426.6414,30.6893
10331781-45cc-472c-8bc7-bafe10431613,135.98,1285.9313,1.2258,0.2777,0.9199,29.8947,2419.9225,31.8301
873e5a48-a7cc-48ff-bf3d-6fd3cdd240df,143.88,1998.0021,1.3735,0.2552,0.892,36.0957,2393.3793,28.4316
fe105ccc-621c-4648-980e-7d84d4d84bdd,93.01,3690.912,1.4776,0.2862,0.7869,39.0751,1881.7375,31.926
ed2ddf71-6e19-4e71-bb70-c09eb86b005b,115.3,2724.5148,1.4433,0.2325,0.8043,29.1533,2120.2864,25.2629
0e88c5e4-cf9e-46ce-a7cd-41cccbfe6c85,90.5,3252.0759,1.5288,0.2962,0.8287,31.5315,2602.4328,34.0546
ffe8ab0b-5ea5-4074-8c9c-4421ded17f4d,151.06,1886.694,1.1254,0.1645,0.7422,17.3673,2263.5485,17.0984
1f6fbeb1-0170-4698-8fb4-55f4ecdb085e,87.97,1759.9891,1.3363,0.2326,0.8397,26.3083,2368.0011,25.5247
278fce8b-b74d-44d2-9c28-6644e2ecb02a,100.99,1253.7386,1.3734,0.2893,0.8886,24.4127,2547.3246,33.8693
ddc16e5d-6a14-44a0-9b4a-198751a0ee10,90.91,1900.8933,1.3074,0.2448,0.8768,29.8712,2101.2963,26.9438
5fa6cd14-25bf-499a-bce1-b3f7ca90dbc7,101.97,2035.6846,1.2521,0.1874,0.8132,24.9476,2455.316,20.2398
f576fdb1-595d-497c-8ba0-4bcb358e0795,114.92,3177.5456,1.5656,0.2921,0.776,29.8378,2810.0565,34.3733
f49d9ed7-7aba-4cb3-9e79-dcc2b2beca9a,87.05,2032.3957,1.3755,0.2851,0.848,36.8226,2351.3605,32.5132
5ca5022d-14eb-4470-8938-8a2e37da6879,150.21,1931.3811,1.2383,0.216,0.8407,37.4525,2296.4527,22.8497
b18bc3e1-7d98-4488-a30e-167f1c39a898,101.8,1906.9467,1.1752,0.1863,0.7996,15.5687,2367.3697,20.2982
f12510dd-d223-49f8-877f-b80e73313fac,73.41,1853.591,1.307,0.2515,0.8266,28.5427,2497.6227,28.2204
c9eb86d7-5398-4db9-a034-74bea903eeb3,86.01,1078.5944,1.0785,0.2629,0.9222,28.8576,1904.3782,28.9803
7b26807f-d454-4213-b1ae-e22da6f322cd,102.93,1995.7396,1.2128,0.2468,0.823,33.2239,2183.3431,27.5919
85bf405b-7ca8-4122-a2fd-6c0c22b20246,148.88,1352.2527,1.1191,0.257,0.9359,31.6922,2314.8383,28.2712
7b156e2d-8a9b-4488-a7c2-bb3316802bc5,129.25,1600.9468,1.3936,0.2316,0.8243,24.6209,2938.5695,25.8475
95d67593-e8b3-4874-abb0-ffbf5aa0d06b,129.87,2883.7534,1.4523,0.2592,0.8344,31.1108,2409.3284,30.02
eaf92496-ffd4-4796-86e9-39f9ec3bde8c,128.02,1263.6719,1.3108,0.2567,0.9023,21.1327,2435.1623,28.5917
7f0524fd-61f4-4f15-81da-9b2f71859c2c,128.74,2169.0902,1.4003,0.2523,0.76,26.9946,2589.2043,29.0895
89a0c14a-78ac-44cf-9d3e-916897aa56f1,84.95,1738.8929,1.3624,0.2599,0.9011,24.8858,2635.6635,29.4493
95adbec5-0e31-4814-b884-1102881a6439,131.08,1092.1193,1.1904,0.4487,0.7913,38.6215,3235.345,58.4856
6164fc38-0700-4a99-8833-eb4f43dea2cf,152.0,1476.3725,1.1106,0.1794,0.9776,36.4641,1566.0047,16.9537
647db0e5-b9b8-47c3-bf8c-02c48ff2fa20,136.27,1953.8401,1.3298,0.1952,0.8425,21.8284,2323.9801,21.1112
bab7691c-b5ce-4965-b3b0-3dfafdd250ff,139.08,1719.0143,1.3143,0.2633,0.8241,23.8196,2528.6885,31.136
db2b9206-478d-429c-858d-599af3c28d9a,128.1,2269.601,1.2678,0.2603,0.8014,31.892,2352.0218,28.8951
997b4558-4359-4709-b7da-111d8d24008f,137.03,1420.1057,1.1603,0.2017,0.8725,19.0403,2479.6065,21.0304
3291616f-35c6-4ed5-ada3-9a21b7a82aed,99.94,1658.3178,1.4512,0.2989,0.8898,25.167,2705.2101,35.0924
1686e71c-f03c-4b88-84ff-5ef9c8bf4345,136.03,2397.1801,1.2877,0.2782,0.8148,39.4641,2017.9955,31.5042
e4398e4b-5564-4822-a44f-7eb4096c07bb,133.46,1299.9116,1.2154,0.2589,0.912,26.9896,2441.533,28.7036
7319b528-cfb0-49f5-b68f-2a64c6a8a198,98.03,3160.5654,1.5905,0.3594,0.7029,37.5622,2650.8227,43.9951
52b0d432-1922-49f0-b0f6-65fbf0e3fe8d,140.03,1811.571,1.1893,0.2128,0.8791,24.161,2231.2312,22.8517
86e3d5db-a38f-42c9-9b52-8f1fbc3a83bf,124.0,1564.8604,1.3683,0.3432,0.8871,33.3896,3009.1744,41.4172
b99bf39a-87d2-487e-bfb7-0c3997fc0e3f,97.99,1614.096,1.357,0.2568,0.8985,29.1123,2156.1315,28.7719
876e0e57-2f26-42fc-bedf-2223524c65f0,152.94,2116.3598,1.3834,0.2445,0.811,24.3989,2627.8096,27.71
a23f455b-e231-43f9-acc2-9eb20775c752,135.1,2140.3378,1.141,0.2259,0.8436,28.9201,1967.7922,24.3054
e70eef2b-f4e6-4852-b08d-a50f28ce9c83,100.5,2221.2925,1.3467,0.2403,0.7889,32.5899,1944.587,26.3591
9d22d0be-ca13-4503-9598-22d8fbf8250b,125.17,1307.4511,1.8439,0.3428,0.8211,26.947,3175.5421,41.9897
d0f0619c-8d07-44e5-ba0f-31cd6eefbd1d,126.77,2165.8628,1.361,0.3373,0.8094,32.8154,2040.5723,40.4692
3b941313-9c4e-4500-86a3-64d6a72d5f9f,135.99,1615.4582,1.3296,0.2707,0.8593,25.9772,2446.1157,31.4731
3a832b49-a8ed-456b-b32a-a2ce229b91c5,119.9,3078.0713,1.2885,0.2732,0.788,39.1543,1794.2806,30.8114
68194187-3cce-4133-a997-63141b938eb8,119.95,1099.6243,1.2149,0.3411,0.8612,28.9822,2295.8621,41.775
3651a3fc-1512-41dc-9289-7d8f967fe8d2,128.19,1935.6183,1.4234,0.333,0.8003,32.1509,2331.3206,40.7733
53b07dd1-1118-4709-94c4-a51358642e89,93.83,4124.2398,1.4789,0.2651,0.7287,31.5381,2417.1246,29.7708
a392b24a-568d-427c-8e1d-d3b3df399cd8,135.08,1883.9959,1.4202,0.3187,0.8332,31.8302,2630.5359,38.3423
b3cbc361-ba1d-43e6-ac99-45f3c672432c,88.98,830.1838,1.259,0.2501,0.9466,18.6188,2324.6945,27.2138
67eafe8d-ece8-4a98-8444-81aa8ccd96f2,139.62,4109.7926,1.4768,0.2492,0.6925,38.7261,2268.8252,27.6089
31bb3d75-fde3-4bc3-9da8-6e868b06f2e6,123.55,1844.1175,1.2598,0.2061,0.8421,26.0821,2418.3756,21.8454
8baf9a83-5427-40e9-8e96-cd628891f80d,111.07,1129.5899,1.2002,0.2085,0.913,19.3435,2556.1026,22.2179
62f0a062-546e-4616-954c-4eca26e4ed75,114.96,2819.4169,1.5685,0.2666,0.7698,23.7887,2792.4611,31.3562
0b294d01-bbe1-4350-889a-760923373595,111.8,2467.3167,1.3331,0.2893,0.7956,27.3664,2505.2958,34.1992
8226e13d-54d8-4c9b-9018-3940c10d4fb1,125.73,1598.7854,1.0598,0.2023,0.8844,27.0222,1897.76,21.1118
6bf8b612-2d73-4b65-9caa-17f4728bf26d,129.84,1962.7081,1.3391,0.2554,0.7998,29.1727,2636.1203,29.1452
0ae3cf96-8a72-4d64-b43a-a50ef17f7010,126.02,2353.9119,1.3034,0.2805,0.826,30.9172,2160.1497,32.4316
a0162bfe-f10b-487a-89c7-61a985b100a1,151.1,1559.1377,1.3067,0.2941,0.8822,29.4799,2547.1321,35.0946
29219e41-6758-40d4-89af-af3017e7b7f3,89.91,1684.9983,1.215,0.2187,0.8242,18.6853,2295.2264,23.7312
be9a7afb-8bff-4bc4-8a96-4df81d6c17a5,154.33,1647.0878,1.3308,0.2229,0.8829,31.0245,2518.3081,24.3439
e50ac5a7-6dac-491a-b46c-8f1ef91cab83,129.93,1698.3284,1.3544,0.3016,0.9027,31.121,2279.4278,34.9966
12f36a99-3a82-4375-af6e-ec95c185ed5c,129.94,1300.0028,1.5698,0.3681,0.8859,31.748,2404.7115,44.9071
c2420d18-87c3-4faf-a2ef-c4429968bc04,119.38,1918.4722,1.6668,0.3196,0.8898,28.6612,2612.247,37.8534
aaf2c3e5-7d0f-41bf-91da-4f1a3ae6cae7,135.99,1956.8404,1.3283,0.2543,0.8117,30.1569,2039.0003,28.9787
703bfd8c-2b67-436c-bf83-d47a34599e02,127.95,2752.5729,1.2342,0.1728,0.7683,11.5913,2308.5446,17.6885
fb08945f-17c8-4787-bc82-1d1c816728f2,96.52,1905.9399,1.5534,0.3329,0.8531,29.3509,2906.0673,40.147
b4b7d772-8241-46d5-b2a9-f290097913d3,156.36,1954.1565,1.216,0.2298,0.8751,30.6174,2317.1252,25.0848
eb5af924-ce97-457b-a822-2c018805a10c,129.93,1447.6213,1.427,0.3213,0.8968,28.5011,2529.2975,38.5006
07e40501-738e-46f7-9507-5a99c7e0a274,119.32,1237.3076,1.0206,0.1615,0.8807,34.2357,1417.6859,14.9869
8c14e3c0-18bb-4550-8b95-0b42e2799428,135.77,1537.5663,1.3181,0.2566,0.901,27.2962,2841.077,29.1327
68f6ddff-6caa-4794-ba5d-5bd840a2024c,99.95,1949.8066,1.2722,0.213,0.8312,26.9884,2374.6912,22.8136
bc60d21f-f4c8-4feb-ad1e-959496f94b63,100.75,2499.5058,1.2557,0.221,0.8457,31.4323,1559.0446,23.2429
a5fad9b3-370a-488d-88bb-1a1b0333cdbd,92.0,1841.9736,1.2759,0.2754,0.9026,31.8486,2337.8892,31.2919
c0df3dee-a734-4d8e-b076-ac02bc3d4c35,102.94,1840.6939,1.1245,0.1996,0.8226,27.6802,1998.3451,20.9601
e2ab6d11-2196-4462-b1eb-1ce5a7f3c2f4,127.95,2752.5729,1.2342,0.1728,0.7683,11.5913,2308.5446,17.6885
ac2c673d-3130-41b5-baa4-af93c81c2055,76.59,2034.3162,1.2906,0.2797,0.8569,40.2616,2145.4255,31.9187
700735c9-c4b6-4218-b044-4850eabaa8d8,78.0,1886.0288,1.23,0.1939,0.7484,17.8303,2815.9784,21.38
235ea8fc-3c39-46be-8591-4ffc2fe18f3b,90.05,1976.2481,1.3947,0.2185,0.8348,20.6369,3134.2364,24.0806
e4206c1a-93bd-4ffc-b153-532da9c965ae,76.41,1535.3074,1.5528,0.2695,0.8855,30.7504,2467.9772,30.1915
b65cf0ad-7671-48b4-9a19-70dfacd26230,123.97,1100.1683,1.0492,0.0802,0.9025,8.6759,2697.5507,6.7157
d412c8b4-6c09-4dfe-834c-fb5ed367de0c,135.58,1265.4824,1.2479,0.2196,0.9122,18.6122,2702.3479,23.9594
c4a7e234-594e-4e50-b399-3e2e4a52b2ef,89.88,1854.3834,1.3344,0.1942,0.8921,29.1561,2386.1727,19.9234
c5836347-435b-4b7a-8f98-13cc880e1198,118.42,1379.1817,1.372,0.2917,0.8722,31.9243,2646.2739,34.0502
26d3577e-968c-4ca7-938c-04138e40155a,122.47,1479.1249,1.2264,0.1968,0.8695,29.973,2194.1914,20.3928
