SongID_Original,ArtistID_Original
TR292998,ART22979236
TR591041,ART22979236
TR760658,ART22979236
TR648930,ART22979236
TR496081,ART22979236
TR103312,ART22979236
TR758203,ART22979236
TR900786,ART22979236
TR171967,ART22979236
TR229788,ART22979236
TR563938,ART22979236
TR685945,ART22979236
TR149413,ART22979236
TR441117,ART79325822
TR137616,ART79325822
TR137616,ART25707984
TR570882,ART79325822
TR570882,ART62385172
TR251318,ART79325822
TR984463,ART79325822
TR537337,ART79325822
TR537337,ART17812958
TR620271,ART79325822
TR141379,ART79325822
TR141379,ART98118784
TR927639,ART79325822
TR195496,ART79325822
TR936050,ART79325822
TR400077,ART79325822
TR165304,ART79325822
TR165304,ART17812958
TR487204,ART79325822
TR865125,ART79325822
TR883955,ART79325822
TR883955,ART17812958
TR883955,ART88792008
TR271401,ART79325822
TR271401,ART25707984
TR508589,ART79325822
TR477503,ART79325822
TR477503,ART57730937
TR922726,ART79325822
TR888668,ART79325822
TR633807,ART79325822
TR141852,ART79325822
TR449266,ART79325822
TR531651,ART79325822
TR531651,ART71969350
TR676300,ART79325822
TR676300,ART17812958
TR514825,ART79325822
TR260727,ART79325822
TR492444,ART79325822
TR707306,ART79325822
TR507811,ART79325822
TR754273,ART79325822
TR566794,ART79325822
TR362754,ART79325822
TR362754,ART28846313
TR130325,ART79325822
TR194535,ART79325822
TR538761,ART79325822
TR203439,ART79325822
TR555549,ART79325822
TR419515,ART79325822
TR419515,ART57730937
TR890090,ART79325822
TR825873,ART79325822
TR963782,ART79325822
TR679183,ART79325822
TR724769,ART79325822
TR724769,ART15560128
TR125984,ART79325822
TR570716,ART79325822
TR547213,ART79325822
TR547213,ART98118784
TR752863,ART79325822
TR659199,ART79325822
TR267791,ART79325822
TR892618,ART79325822
TR383303,ART79325822
TR133859,ART79325822
TR133859,ART26418649
TR384929,ART79325822
TR586664,ART79325822
TR766588,ART79325822
TR248028,ART64265460
TR265774,ART64265460
TR265774,ART19060721
TR142991,ART64265460
TR541255,ART64265460
TR541255,ART51721248
TR541255,ART88026810
TR412568,ART64265460
TR752302,ART64265460
TR752302,ART39344115
TR733342,ART64265460
TR659740,ART64265460
TR175357,ART64265460
TR105127,ART64265460
TR480999,ART64265460
TR204356,ART64265460
TR204356,ART87497821
TR360732,ART64265460
TR949585,ART64265460
TR277298,ART64265460
TR277298,ART39344115
TR967416,ART64265460
TR377875,ART64265460
TR477266,ART64265460
TR477266,ART57242110
TR112231,ART64265460
TR647157,ART64265460
TR696704,ART64265460
TR696704,ART70825116
TR255297,ART64265460
TR665122,ART64265460
TR659788,ART64265460
TR659788,ART61734477
TR912958,ART64265460
TR437637,ART64265460
TR437637,ART08302616
TR714029,ART64265460
TR244054,ART64265460
TR532659,ART64265460
TR256110,ART64265460
TR575358,ART64265460
TR337040,ART64265460
TR670451,ART64265460
TR389267,ART64265460
TR383439,ART64265460
TR363330,ART64265460
TR658493,ART64265460
TR523384,ART64265460
TR108085,ART64265460
TR869398,ART64265460
TR797255,ART12092805
TR797255,ART64850829
TR926311,ART12092805
TR705352,ART12092805
TR139477,ART12092805
TR346016,ART12092805
TR865523,ART12092805
TR334523,ART12092805
TR606179,ART12092805
TR441110,ART12092805
TR441110,ART51721248
TR236523,ART12092805
TR905149,ART12092805
TR644905,ART12092805
TR385636,ART12092805
TR859369,ART12092805
TR514963,ART12092805
TR491553,ART12092805
TR491553,ART51721248
TR442053,ART12092805
TR843669,ART12092805
TR325269,ART12092805
TR580830,ART12092805
TR327841,ART12092805
TR420971,ART12092805
TR791935,ART12092805
TR111911,ART12092805
TR452763,ART12092805
TR825451,ART12092805
TR751693,ART12092805
TR164881,ART12092805
TR898976,ART12092805
TR363071,ART12092805
TR746933,ART12092805
TR476680,ART12092805
TR471837,ART12092805
TR157398,ART12092805
TR947154,ART12092805
TR366709,ART12092805
TR610888,ART12092805
TR978442,ART12092805
TR673485,ART12092805
TR543951,ART12092805
TR984197,ART12092805
TR235215,ART12092805
TR445107,ART12092805
TR724302,ART12092805
TR610750,ART12092805
TR397236,ART12092805
TR448119,ART12092805
TR216132,ART12092805
TR119361,ART12092805
TR398941,ART12092805
TR148206,ART56967402
TR170594,ART56967402
TR417535,ART56967402
TR816264,ART56967402
TR778907,ART56967402
TR240588,ART56967402
TR337193,ART56967402
TR774407,ART56967402
TR269349,ART56967402
TR144506,ART56967402
TR144506,ART57242110
TR873487,ART56967402
TR588211,ART56967402
TR955525,ART56967402
TR109208,ART56967402
TR551322,ART56967402
TR513271,ART56967402
TR978319,ART56967402
TR918965,ART56967402
TR913822,ART56967402
TR835956,ART56967402
TR963242,ART56967402
TR974411,ART56967402
TR343085,ART56967402
TR519016,ART56967402
TR415789,ART56967402
TR217190,ART56967402
TR458005,ART56967402
TR951474,ART56967402
TR973430,ART56967402
TR708868,ART56967402
TR318122,ART56967402
TR373731,ART56967402
TR653811,ART56967402
TR551075,ART56967402
TR877958,ART56967402
TR776963,ART56967402
TR978183,ART56967402
TR312416,ART56967402
TR457996,ART56967402
TR950768,ART56967402
TR362099,ART56967402
TR430552,ART56967402
TR794750,ART56967402
TR102539,ART56967402
TR496627,ART46851094
TR496627,ART39344115
TR496627,ART78358659
TR496627,ART91515842
TR496627,ART80977821
TR651121,ART46851094
TR688381,ART46851094
TR688381,ART48622722
TR634011,ART46851094
TR634011,ART88792008
TR988504,ART46851094
TR856673,ART46851094
TR936547,ART46851094
TR434101,ART46851094
TR896862,ART46851094
TR846681,ART46851094
TR846681,ART39344115
TR132998,ART46851094
TR506220,ART46851094
TR506220,ART85046033
TR298008,ART46851094
TR827910,ART46851094
TR676278,ART46851094
TR676278,ART40433104
TR867932,ART46851094
TR775792,ART46851094
TR165345,ART46851094
TR157019,ART46851094
TR157019,ART88026810
TR593744,ART46851094
TR981351,ART46851094
TR981351,ART80977821
TR496114,ART46851094
TR496114,ART25707984
TR689560,ART46851094
TR188071,ART46851094
TR188071,ART40433104
TR176304,ART46851094
TR670348,ART46851094
TR736435,ART46851094
TR551765,ART46851094
TR551765,ART80977821
TR809682,ART46851094
TR437322,ART46851094
TR541242,ART46851094
TR546195,ART46851094
TR546195,ART80977821
TR666759,ART46851094
TR628821,ART46851094
TR628821,ART78358659
TR291001,ART46851094
TR291001,ART26418649
TR127885,ART46851094
TR127885,ART64850829
TR659083,ART46851094
TR936769,ART46851094
TR913389,ART46851094
TR785589,ART46851094
TR328065,ART46851094
TR747124,ART46851094
TR441390,ART46851094
TR741334,ART46851094
TR581615,ART46851094
TR684343,ART46851094
TR684343,ART87162895
TR179817,ART46851094
TR512028,ART46851094
TR807733,ART46851094
TR473713,ART46851094
TR408506,ART46851094
TR862326,ART46851094
TR677448,ART46851094
TR157102,ART46851094
TR309839,ART46851094
TR373525,ART46851094
TR713277,ART46851094
TR100595,ART46851094
TR460349,ART46851094
TR460349,ART80977821
TR413854,ART46851094
TR787142,ART46851094
TR207518,ART46851094
TR912837,ART46851094
TR660656,ART46851094
TR528881,ART46851094
TR563281,ART46851094
TR923216,ART46851094
TR972984,ART46851094
TR457224,ART46851094
TR270698,ART46851094
TR258599,ART46851094
TR770339,ART46851094
TR775051,ART46851094
TR775051,ART57616402
TR775051,ART62385172
TR611291,ART46851094
TR857391,ART46851094
TR341271,ART46851094
TR102300,ART46851094
TR876575,ART46851094
TR876575,ART83631935
TR287797,ART46851094
TR867226,ART46851094
TR514516,ART46851094
TR266222,ART46851094
TR497646,ART46851094
TR913147,ART46851094
TR170339,ART46851094
TR790354,ART46851094
TR990503,ART46851094
TR708209,ART46851094
TR475477,ART46851094
TR255607,ART46851094
TR955387,ART46851094
TR844447,ART46851094
TR167885,ART46851094
TR932860,ART46851094
TR194543,ART46851094
TR147182,ART46851094
TR169638,ART46851094
TR326327,ART46851094
TR363431,ART46851094
TR354465,ART46851094
TR200420,ART46851094
TR217043,ART46851094
TR198162,ART46851094
TR879376,ART46851094
TR652528,ART46851094
TR810780,ART46851094
TR796703,ART46851094
TR796703,ART86549066
TR329512,ART46851094
TR172760,ART46851094
TR136339,ART46851094
TR136339,ART07469279
TR697492,ART46851094
TR719027,ART46851094
TR793725,ART46851094
TR991366,ART46851094
TR991366,ART85046033
TR550425,ART46851094
TR726896,ART46851094
TR533699,ART46851094
TR403209,ART46851094
TR224164,ART46851094
TR283256,ART46851094
TR206945,ART46851094
TR513575,ART46851094
TR896427,ART46851094
TR120166,ART46851094
TR584372,ART46851094
TR283606,ART46851094
TR273952,ART46851094
TR834815,ART46851094
TR288990,ART46851094
TR191109,ART46851094
TR142229,ART46851094
TR189245,ART46851094
TR189245,ART48622722
TR582556,ART46851094
TR582556,ART78358659
TR888932,ART46851094
TR944458,ART46851094
TR301179,ART46851094
TR566313,ART46851094
TR683373,ART46851094
TR323908,ART46851094
TR677246,ART46851094
TR567405,ART46851094
TR302241,ART46851094
TR881820,ART46851094
TR897627,ART46851094
TR372389,ART46851094
TR530309,ART46851094
TR843616,ART46851094
TR294253,ART46851094
TR300940,ART46851094
TR586281,ART46851094
TR880320,ART46851094
TR660129,ART46851094
TR503071,ART46851094
TR607705,ART46851094
TR800597,ART48622722
TR368039,ART48622722
TR529084,ART48622722
TR889664,ART48622722
TR258260,ART48622722
TR258260,ART39344115
TR258260,ART46851094
TR258260,ART78358659
TR495309,ART48622722
TR865242,ART48622722
TR865242,ART78358659
TR558830,ART48622722
TR558830,ART85046033
TR558830,ART40433104
TR475361,ART48622722
TR438032,ART48622722
TR438032,ART25707984
TR497887,ART48622722
TR497887,ART85046033
TR497887,ART40433104
TR697231,ART48622722
TR229593,ART48622722
TR699631,ART48622722
TR992456,ART48622722
TR992456,ART07127070
TR889812,ART48622722
TR251774,ART48622722
TR251774,ART74676403
TR151076,ART48622722
TR151076,ART02733420
TR115357,ART48622722
TR983093,ART48622722
TR937385,ART48622722
TR659466,ART48622722
TR659466,ART28717687
TR659466,ART91515842
TR489913,ART48622722
TR230099,ART48622722
TR230099,ART87497821
TR712783,ART48622722
TR906000,ART48622722
TR277555,ART48622722
TR379843,ART48622722
TR278718,ART48622722
TR278718,ART02733420
TR179140,ART48622722
TR321344,ART48622722
TR128853,ART48622722
TR517775,ART48622722
TR739262,ART48622722
TR739262,ART78209349
TR581546,ART48622722
TR303647,ART48622722
TR602351,ART48622722
TR744642,ART48622722
TR524546,ART48622722
TR447352,ART48622722
TR783954,ART48622722
TR434095,ART48622722
TR999677,ART48622722
TR438094,ART48622722
TR282711,ART48622722
TR696004,ART48622722
TR873456,ART48622722
TR604557,ART48622722
TR407552,ART48622722
TR881600,ART48622722
TR881600,ART78358659
TR564421,ART48622722
TR863929,ART48622722
TR863929,ART78358659
TR507535,ART48622722
TR723361,ART48622722
TR896087,ART48622722
TR307956,ART48622722
TR379375,ART48622722
TR379375,ART78209349
TR379375,ART46711784
TR895862,ART48622722
TR604227,ART48622722
TR942500,ART48622722
TR213399,ART48622722
TR821449,ART48622722
TR528001,ART48622722
TR456302,ART48622722
TR456302,ART07127070
TR326045,ART48622722
TR627866,ART48622722
TR194119,ART48622722
TR952878,ART48622722
TR132420,ART48622722
TR356294,ART48622722
TR600680,ART48622722
TR883266,ART48622722
TR873973,ART48622722
TR890407,ART48622722
TR797818,ART48622722
TR710638,ART48622722
TR221293,ART48622722
TR606632,ART48622722
TR606632,ART28717687
TR381734,ART48622722
TR112853,ART48622722
TR112853,ART39344115
TR158759,ART48622722
TR296222,ART48622722
TR291803,ART48622722
TR914291,ART48622722
TR219585,ART48622722
TR341973,ART48622722
TR155644,ART48622722
TR950751,ART48622722
TR148955,ART48622722
TR846355,ART48622722
TR265242,ART48622722
TR441285,ART48622722
TR882991,ART48622722
TR395964,ART48622722
TR450447,ART48622722
TR140205,ART48622722
TR880476,ART48622722
TR473254,ART48622722
TR907460,ART48622722
TR789695,ART48622722
TR254481,ART48622722
TR802489,ART48622722
TR104644,ART48622722
TR514718,ART48622722
TR212098,ART48622722
TR113609,ART48622722
TR556669,ART48622722
TR214099,ART48622722
TR804786,ART48622722
TR347249,ART48622722
TR347249,ART57616402
TR314325,ART48622722
TR883498,ART48622722
TR899830,ART48622722
TR560504,ART48622722
TR389031,ART48622722
TR562793,ART48622722
TR454102,ART48622722
TR166884,ART48622722
TR208593,ART48622722
TR208593,ART85046033
TR892707,ART48622722
TR436547,ART48622722
TR149147,ART48622722
TR791483,ART48622722
TR791483,ART91515842
TR593850,ART48622722
TR237207,ART48622722
TR812133,ART48622722
TR971251,ART48622722
TR428523,ART48622722
TR432185,ART48622722
TR146783,ART48622722
TR117356,ART48622722
TR415499,ART48622722
TR669101,ART48622722
TR437508,ART48622722
TR613073,ART48622722
TR431692,ART48622722
TR951660,ART48622722
TR173141,ART48622722
TR173141,ART28717687
TR646215,ART48622722
TR729755,ART48622722
TR108736,ART48622722
TR990357,ART48622722
TR139465,ART48622722
TR922929,ART48622722
TR658968,ART48622722
TR172400,ART48622722
TR902778,ART48622722
TR446201,ART48622722
TR351411,ART48622722
TR627592,ART48622722
TR257913,ART48622722
TR228868,ART48622722
TR800367,ART48622722
TR800367,ART28717687
TR195866,ART48622722
TR789080,ART48622722
TR623965,ART48622722
TR295169,ART48622722
TR356623,ART48622722
TR262801,ART48622722
TR357682,ART48622722
TR827288,ART48622722
TR261964,ART48622722
TR131281,ART48622722
TR306466,ART48622722
TR915052,ART48622722
TR535015,ART48622722
TR594016,ART48622722
TR590611,ART48622722
TR138676,ART48622722
TR154354,ART48622722
TR919892,ART48622722
TR250368,ART48622722
TR908806,ART48622722
TR867624,ART48622722
TR902255,ART48622722
TR994295,ART48622722
TR488094,ART48622722
TR497369,ART48622722
TR497369,ART91515842
TR671512,ART48622722
TR164709,ART48622722
TR439677,ART48622722
TR744822,ART48622722
TR744822,ART91515842
TR792599,ART48622722
TR884699,ART48622722
TR235292,ART48622722
TR179994,ART48622722
TR178809,ART88199433
TR589443,ART88199433
TR589443,ART53496045
TR735987,ART88199433
TR874555,ART87389753
TR531637,ART87389753
TR911172,ART87389753
TR911172,ART40433104
TR932299,ART87389753
TR962514,ART87389753
TR191667,ART87389753
TR673507,ART87389753
TR838709,ART87389753
TR838709,ART85046033
TR168582,ART87389753
TR168582,ART85046033
TR702127,ART87389753
TR333973,ART87389753
TR248737,ART87389753
TR131086,ART87389753
TR233277,ART87389753
TR779207,ART87389753
TR108467,ART87389753
TR891027,ART87389753
TR972632,ART87389753
TR939123,ART87389753
TR121894,ART87389753
TR851169,ART87389753
TR246051,ART87389753
TR223493,ART87389753
TR682337,ART87389753
TR319832,ART87389753
TR639667,ART87389753
TR522268,ART87389753
TR888595,ART87389753
TR229385,ART87389753
TR957728,ART87389753
TR358946,ART87389753
TR386339,ART87389753
TR994977,ART98118784
TR994977,ART17812958
TR827474,ART98118784
TR943014,ART98118784
TR331794,ART98118784
TR315554,ART98118784
TR931058,ART98118784
TR781066,ART98118784
TR781066,ART78209349
TR781066,ART86549066
TR379454,ART98118784
TR761403,ART98118784
TR761403,ART91352277
TR732756,ART98118784
TR334934,ART98118784
TR126927,ART98118784
TR711619,ART98118784
TR448983,ART98118784
TR382622,ART98118784
TR925533,ART98118784
TR345081,ART98118784
TR494663,ART98118784
TR138402,ART98118784
TR230610,ART98118784
TR167398,ART98118784
TR764120,ART98118784
TR149952,ART98118784
TR414011,ART98118784
TR785911,ART98118784
TR572270,ART98118784
TR575726,ART98118784
TR407373,ART98118784
TR446687,ART98118784
TR455821,ART98118784
TR581348,ART98118784
TR788930,ART98118784
TR550951,ART98118784
TR217263,ART98118784
TR825208,ART98118784
TR787370,ART98118784
TR102302,ART98118784
TR430955,ART98118784
TR343312,ART98118784
TR323294,ART98118784
TR672369,ART98118784
TR775515,ART98118784
TR208683,ART98118784
TR899171,ART98118784
TR919459,ART98118784
TR148720,ART98118784
TR549862,ART98118784
TR450773,ART98118784
TR800507,ART98118784
TR332211,ART98118784
TR755340,ART98118784
TR194365,ART98118784
TR727266,ART98118784
TR333133,ART98118784
TR190086,ART98118784
TR504081,ART98118784
TR337984,ART98118784
TR939554,ART98118784
TR448538,ART98118784
TR846554,ART98118784
TR183289,ART98118784
TR345672,ART98118784
TR180749,ART98118784
TR763558,ART98118784
TR893294,ART98118784
TR631908,ART98118784
TR513702,ART98118784
TR407122,ART98118784
TR157120,ART98118784
TR954036,ART78358659
TR969166,ART78358659
TR334548,ART78358659
TR491048,ART78358659
TR873548,ART78358659
TR447050,ART78358659
TR447050,ART88026810
TR447050,ART85046033
TR596034,ART78358659
TR761009,ART78358659
TR444558,ART78358659
TR444558,ART48622722
TR704020,ART78358659
TR361704,ART78358659
TR170968,ART78358659
TR406455,ART78358659
TR413794,ART78358659
TR413794,ART40433104
TR902051,ART78358659
TR902051,ART39344115
TR793182,ART78358659
TR473662,ART78358659
TR806783,ART78358659
TR518698,ART78358659
TR835497,ART78358659
TR835497,ART39344115
TR459629,ART78358659
TR310890,ART78358659
TR310890,ART80977821
TR447175,ART78358659
TR307656,ART78358659
TR307656,ART25707984
TR309734,ART78358659
TR234234,ART78358659
TR663359,ART78358659
TR194568,ART78358659
TR327383,ART78358659
TR881487,ART78358659
TR824277,ART78358659
TR906049,ART78358659
TR842807,ART78358659
TR186700,ART78358659
TR405083,ART78358659
TR405083,ART25707984
TR966416,ART78358659
TR966416,ART46851094
TR245683,ART78358659
TR147215,ART78358659
TR415872,ART78358659
TR696584,ART78358659
TR696584,ART46851094
TR768114,ART78358659
TR422672,ART78358659
TR422672,ART04205421
TR685853,ART78358659
TR241733,ART78358659
TR241733,ART52349448
TR664932,ART78358659
TR625782,ART78358659
TR673851,ART78358659
TR750868,ART78358659
TR199204,ART78358659
TR378442,ART78358659
TR923166,ART78358659
TR864329,ART78358659
TR864329,ART20729624
TR790475,ART78358659
TR790475,ART88792008
TR790475,ART40433104
TR542388,ART78358659
TR997536,ART78358659
TR281647,ART78358659
TR816077,ART78358659
TR196808,ART78358659
TR269073,ART78358659
TR422122,ART78358659
TR666604,ART78358659
TR772342,ART78358659
TR772342,ART76284946
TR709982,ART78358659
TR586644,ART78358659
TR790081,ART78358659
TR587900,ART78358659
TR866176,ART78358659
TR358596,ART78358659
TR422775,ART78358659
TR486621,ART78358659
TR530791,ART78358659
TR170216,ART78358659
TR763511,ART78358659
TR668464,ART78358659
TR467947,ART78358659
TR849049,ART78358659
TR963651,ART78358659
TR519616,ART78358659
TR544403,ART78358659
TR363656,ART78358659
TR614693,ART78358659
TR106547,ART78358659
TR991000,ART78358659
TR971840,ART78358659
TR937610,ART78358659
TR937610,ART28717687
TR968894,ART78358659
TR311527,ART78358659
TR558758,ART78358659
TR768224,ART78358659
TR948835,ART78358659
TR568519,ART78358659
TR209165,ART64850829
TR715880,ART64850829
TR391538,ART64850829
TR536704,ART64850829
TR536704,ART86549066
TR925464,ART64850829
TR925464,ART87497821
TR281478,ART64850829
TR734958,ART64850829
TR734958,ART02733420
TR750465,ART64850829
TR750465,ART51721248
TR320505,ART64850829
TR456320,ART64850829
TR456320,ART70825116
TR172807,ART64850829
TR172807,ART88026810
TR775878,ART64850829
TR775878,ART87497821
TR853517,ART64850829
TR589835,ART64850829
TR516801,ART64850829
TR257586,ART64850829
TR493577,ART64850829
TR563634,ART64850829
TR328854,ART64850829
TR305847,ART64850829
TR657339,ART64850829
TR248128,ART64850829
TR248128,ART91352277
TR182220,ART64850829
TR679235,ART64850829
TR679235,ART87162895
TR737734,ART64850829
TR157826,ART64850829
TR183525,ART64850829
TR183525,ART85780419
TR569463,ART64850829
TR542481,ART64850829
TR542481,ART87497821
TR787632,ART64850829
TR779734,ART64850829
TR578879,ART64850829
TR771553,ART64850829
TR805257,ART64850829
TR834859,ART64850829
TR834859,ART39344115
TR882384,ART64850829
TR512946,ART64850829
TR820796,ART64850829
TR828702,ART64850829
TR161872,ART64850829
TR227876,ART64850829
TR888060,ART64850829
TR719420,ART64850829
TR109610,ART64850829
TR714510,ART64850829
TR911154,ART64850829
TR968996,ART64850829
TR813122,ART64850829
TR643632,ART64850829
TR440205,ART64850829
TR310485,ART64850829
TR984860,ART64850829
TR525571,ART64850829
TR525571,ART85780419
TR488392,ART64850829
TR211269,ART64850829
TR211269,ART87162895
TR618390,ART64850829
TR200184,ART64850829
TR504799,ART64850829
TR946359,ART64850829
TR946359,ART87162895
TR388777,ART64850829
TR898103,ART64850829
TR716162,ART64850829
TR107511,ART64850829
TR477959,ART64850829
TR209229,ART64850829
TR706130,ART64850829
TR330975,ART64850829
TR225966,ART64850829
TR225966,ART05528539
TR915848,ART64850829
TR486510,ART64850829
TR888355,ART64850829
TR849215,ART64850829
TR144170,ART64850829
TR601023,ART64850829
TR525931,ART64850829
TR683989,ART64850829
TR230952,ART64850829
TR655568,ART64850829
TR712050,ART64850829
TR822526,ART64850829
TR507718,ART64850829
TR429962,ART64850829
TR263218,ART64850829
TR187668,ART64850829
TR739091,ART64850829
TR810245,ART64850829
TR686222,ART64850829
TR131935,ART64850829
TR131935,ART62385172
TR247772,ART64850829
TR178298,ART64850829
TR464052,ART64850829
TR261852,ART64850829
TR783873,ART64850829
TR374912,ART64850829
TR616900,ART64850829
TR866967,ART64850829
TR776466,ART64850829
TR837405,ART64850829
TR397810,ART64850829
TR713595,ART64850829
TR916612,ART64850829
TR487603,ART64850829
TR391031,ART64850829
TR598389,ART64850829
TR191251,ART64850829
TR383101,ART64850829
TR360266,ART64850829
TR963745,ART64850829
TR963745,ART20729624
TR658494,ART64850829
TR219568,ART64850829
TR219568,ART51721248
TR237707,ART64850829
TR597304,ART64850829
TR645140,ART64850829
TR959140,ART64850829
TR311491,ART64850829
TR259762,ART64850829
TR858810,ART64850829
TR124073,ART64850829
TR306810,ART64850829
TR165635,ART64850829
TR133102,ART64850829
TR389098,ART64850829
TR392843,ART64850829
TR978028,ART64850829
TR978028,ART87162895
TR416687,ART64850829
TR108192,ART64850829
TR903355,ART64850829
TR344394,ART64850829
TR243813,ART64850829
TR918743,ART64850829
TR685016,ART64850829
TR586134,ART64850829
TR674912,ART64850829
TR101420,ART64850829
TR990190,ART64850829
TR507780,ART64850829
TR641702,ART64850829
TR857902,ART64850829
TR198691,ART64850829
TR249257,ART64850829
TR249257,ART51721248
TR732834,ART64850829
TR719538,ART64850829
TR719538,ART39344115
TR134678,ART64850829
TR953598,ART64850829
TR953598,ART39344115
TR968431,ART64850829
TR341993,ART64850829
TR247843,ART64850829
TR903154,ART64850829
TR284067,ART64850829
TR383001,ART64850829
TR831636,ART64850829
TR656260,ART64850829
TR974293,ART64850829
TR900900,ART64850829
TR730832,ART64850829
TR169769,ART64850829
TR824572,ART64850829
TR824572,ART62385172
TR806797,ART64850829
TR476369,ART64850829
TR521844,ART64850829
TR666165,ART64850829
TR902662,ART64850829
TR689039,ART64850829
TR583402,ART64850829
TR852446,ART64850829
TR434127,ART64850829
TR411284,ART64850829
TR622110,ART64850829
TR593589,ART64850829
TR345919,ART64850829
TR119794,ART64850829
TR303768,ART28846313
TR303768,ART17812958
TR303768,ART07024718
TR303768,ART40229749
TR303768,ART17240256
TR303768,ART86549066
TR303768,ART85046033
TR251553,ART28846313
TR368157,ART28846313
TR368157,ART85046033
TR504051,ART28846313
TR162842,ART28846313
TR809337,ART28846313
TR809337,ART40433104
TR791535,ART28846313
TR386088,ART28846313
TR964944,ART28846313
TR558378,ART28846313
TR701869,ART28846313
TR979524,ART28846313
TR484144,ART28846313
TR484144,ART19729064
TR640495,ART28846313
TR521092,ART28846313
TR873497,ART28846313
TR171175,ART28846313
TR642707,ART28846313
TR609821,ART28846313
TR834146,ART28846313
TR207134,ART28846313
TR913919,ART28846313
TR329323,ART28846313
TR797680,ART28846313
TR682895,ART28846313
TR416171,ART28846313
TR634768,ART28846313
TR998011,ART28846313
TR703344,ART28846313
TR310342,ART28846313
TR742778,ART28846313
TR847617,ART28846313
TR950758,ART28846313
TR576707,ART28846313
TR159535,ART28846313
TR498767,ART28846313
TR303307,ART28846313
TR368012,ART28846313
TR401491,ART28846313
TR383818,ART28846313
TR787868,ART28846313
TR145334,ART28846313
TR231258,ART28846313
TR861289,ART28846313
TR442095,ART28846313
TR399254,ART28846313
TR360583,ART28846313
TR220284,ART28846313
TR532765,ART28846313
TR825928,ART28846313
TR582128,ART28846313
TR414597,ART28846313
TR393008,ART28846313
TR654700,ART28846313
TR611378,ART28846313
TR385232,ART28846313
TR592015,ART28846313
TR606506,ART28846313
TR519723,ART28846313
TR783975,ART28846313
TR676363,ART28846313
TR672624,ART28846313
TR420024,ART28846313
TR942630,ART28846313
TR886425,ART28846313
TR347525,ART28846313
TR981981,ART28846313
TR488818,ART28846313
TR415555,ART28846313
TR186909,ART28846313
TR627240,ART28846313
TR211667,ART28846313
TR948510,ART28846313
TR412147,ART28846313
TR193997,ART28846313
TR103678,ART28846313
TR674494,ART28846313
TR296199,ART28846313
TR392195,ART28846313
TR164564,ART28846313
TR661958,ART28846313
TR204777,ART28846313
TR989080,ART28846313
TR934762,ART28846313
TR549528,ART28846313
TR386339,ART28846313
TR336876,ART28846313
TR489615,ART28846313
TR859141,ART28846313
TR106487,ART28846313
TR282211,ART28846313
TR448946,ART28846313
TR171114,ART28846313
TR529075,ART28846313
TR694945,ART28846313
TR834701,ART28846313
TR656656,ART28846313
TR661328,ART28846313
TR353134,ART28846313
TR304462,ART28846313
TR166275,ART28846313
TR418608,ART28846313
TR123969,ART28846313
TR440300,ART28846313
TR131675,ART28846313
TR196482,ART28846313
TR518071,ART28846313
TR960118,ART28846313
TR445932,ART28846313
TR865200,ART28846313
TR391349,ART28846313
TR945996,ART28846313
TR638702,ART28846313
TR770507,ART28846313
TR652064,ART28846313
TR329986,ART28846313
TR531447,ART28846313
TR427122,ART28846313
TR427122,ART17812958
TR159427,ART28846313
TR696057,ART28846313
TR522207,ART28846313
TR615849,ART28846313
TR606445,ART28846313
TR317727,ART28846313
TR593803,ART28846313
TR817190,ART28846313
TR977178,ART28846313
TR615973,ART28846313
TR509233,ART28846313
TR198766,ART28846313
TR287556,ART28846313
TR508467,ART28846313
TR687639,ART28846313
TR860538,ART28846313
TR597921,ART28846313
TR537622,ART28846313
TR977474,ART28846313
TR951284,ART28846313
TR719137,ART28846313
TR779942,ART28846313
TR324177,ART28846313
TR989902,ART28846313
TR389881,ART28846313
TR503521,ART28846313
TR291289,ART28846313
TR406954,ART28846313
TR660108,ART28846313
TR496879,ART28846313
TR496879,ART19729064
TR959891,ART28846313
TR336727,ART28846313
TR313579,ART28846313
TR123386,ART28846313
TR333424,ART28846313
TR160839,ART28846313
TR503064,ART28846313
TR789473,ART28846313
TR779818,ART28846313
TR981203,ART28846313
TR985537,ART28846313
TR483734,ART28846313
TR577806,ART28846313
TR236988,ART28846313
TR714245,ART28846313
TR495829,ART28846313
TR661667,ART28846313
TR764338,ART28846313
TR883436,ART28846313
TR285306,ART28846313
TR705082,ART28846313
TR622763,ART28846313
TR653532,ART28846313
TR157132,ART28846313
TR166493,ART28846313
TR644592,ART28846313
TR686662,ART28846313
TR303019,ART28846313
TR440307,ART28846313
TR419632,ART28846313
TR318917,ART28846313
TR318448,ART28846313
TR677212,ART28846313
TR361351,ART28846313
TR393891,ART28846313
TR426625,ART28846313
TR912131,ART91352277
TR677428,ART91352277
TR628410,ART91352277
TR367510,ART91352277
TR552962,ART91352277
TR819089,ART91352277
TR468054,ART91352277
TR299632,ART91352277
TR237763,ART91352277
TR604904,ART91352277
TR283414,ART91352277
TR642694,ART91352277
TR296731,ART91352277
TR296731,ART25707984
TR416270,ART91352277
TR666431,ART91352277
TR567537,ART91352277
TR441182,ART91352277
TR889436,ART91352277
TR117163,ART91352277
TR160544,ART91352277
TR956338,ART91352277
TR979156,ART91352277
TR534818,ART91352277
TR171796,ART91352277
TR878715,ART91352277
TR749219,ART91352277
