SongID_Original,SongTitle,DiscNumber,TrackNumber,DurationMS,Popularity,AlbumID_Original
e7d9ddc5-c4b6-41dd-ab6a-efeb2c97a0c9,Della gang,1.0,4,213255,50.0,
4d25912a-2014-4e74-a374-3dc942443f46,105 Mi Casa Mashup: il freestyle di Shiva su From Time,1.0,5,191856,62.0,
a31949f3-7a17-4722-adbe-27261acf7366,Digos,1.0,2,149070,55.0,
223ac8ec-3961-47ef-bc77-2de2afb64498,Guai,1.0,11,209962,71.0,
19f5ea86-1012-44f2-9369-bfa557647942,Domani,1.0,1,197280,47.0,
fdf1b4a8-dfd1-4b89-9c06-2d6f16a6c53a,Santana,1.0,6,226906,82.0,
734ed437-8332-48be-a0d0-a6bf044afbd0,Bibidi Bobidi Bu,1.0,2,166222,56.0,
80589af4-e5b5-404d-a8e1-b4e520aa933d,Come no,1.0,11,209962,71.0,
756e7996-f051-4664-8326-e60b8d66f052,Mastercard,1.0,3,155215,50.0,
d924b967-5d87-46ce-8fa9-aba0f5dd1e9e,La mia storia,1.0,10,241263,48.0,
4080a7aa-b608-4d4d-9777-e9f304cb920f,Giuro su Dio Freestyle,1.0,2,182245,76.0,
87072657-e7ad-409a-b437-8a3654ebb2f0,Rollie AP,1.0,5,179438,52.0,
6303cc51-332b-4464-8947-abad05a6a4df,Thotiana RMX,1.0,6,226906,82.0,
65070718-ada2-4d5a-8ee3-e208de59ffcd,Dolce vita,1.0,1,131076,50.0,
3d9de71b-f38b-4aba-bdf1-2ed71c14844f,Take 4,1.0,4,170571,57.0,
d118a6f3-62ce-4a3b-bb33-efe610e96046,Cicatrici,1.0,10,192905,53.0,
5b6c67fa-8d71-4564-8acb-6ddb8ec21bb4,Volo Express,1.0,16,183428,53.0,
6bfd9626-18e7-4d45-9870-ea2cf2564819,Elicotteri,1.0,9,189609,55.0,
1c41c77f-0ffb-4932-91cc-7edc33ed9598,Giovane re,1.0,1,166299,54.0,
e5e19f29-408c-4bda-8e69-713ca0febd65,Scarabeo,1.0,5,177177,44.0,
0f6901af-c969-47db-80ea-fa5822361a00,Soldi Puliti,1.0,14,159840,57.0,
3dee70ef-d334-4707-899b-8642ed47b19e,Un Altro Show,1.0,16,171702,63.0,
18f74370-0575-4967-9ac7-8a3b2f772ff7,Whip,1.0,6,153016,53.0,
66e589b3-ae53-44d2-b443-e27b531e28a0,Cambierà,1.0,4,202576,54.0,
08a03cd5-168a-4bcd-8784-198825adeb4c,Idee chiare,1.0,4,174939,48.0,
73edac84-597b-4b39-a4ce-62a5758d9f4c,Ragazzi miei,1.0,2,206000,34.0,
e9ddc7fc-64ee-4865-9246-2a2568e62707,Cup,1.0,2,167804,55.0,
cbe4b6b5-fa4f-4cdb-99d0-89a630f06da0,Ride or Die,1.0,3,193079,51.0,
bb02760b-a8fd-4fc4-b4c3-2ce294962466,Bicarbonato,1.0,6,226906,82.0,
f5a4a2e7-4638-43dc-a81f-73e37feb89a4,Non Sai Niente,1.0,14,162138,45.0,
beca28a3-296c-4d7f-bf8f-1a23bac411f6,Riflessi Rossi,1.0,11,195732,50.0,
5b3be5f1-ba7c-4843-87bc-5c2fd2d8d0eb,Non è Easy,1.0,8,164657,54.0,
1a7c489b-6103-4b43-b910-db1a24b5b49e,Collane e bugie,1.0,5,196000,48.0,
0dad1f72-a0d5-45ad-b404-4350081acb91,Diversi,1.0,8,176305,59.0,
9c4917d8-d42b-4d21-b8f4-907bb18f26c3,Radar,1.0,1,180461,39.0,6679914b-3093-4aa0-9f0d-9192300f31b3
4b72a6c5-17cf-4903-8c67-b7756178d21c,I can fly,1.0,2,198857,48.0,
8f5ee6ad-9c20-4764-a753-7810c0cb7952,Teste di cazzo,1.0,5,216000,33.0,
dec12453-6c26-4ea8-95bb-e3b4e12dab85,Pensando a lei 2,1.0,6,184706,18.0,0991c7a7-7d5d-4f5f-891d-48bb2a5b8a83
64e8dfc8-791e-4ae0-8b82-e402c62e4c7a,Figlio della Calle,1.0,3,185207,42.0,
e1bdcd8a-b79f-4f50-9dd1-19d1b3d0bdd5,Corvi,1.0,4,180395,31.0,4f6f97cc-44c1-4cdb-8e80-559b79972bea
9018561c-79e2-4c6f-9fbd-c1343897cec7,Champagne + Tiffany,1.0,13,310175,54.0,
a553cfc1-179a-4c74-91ef-de6a61493580,Santana Season,1.0,1,167663,53.0,
dedb1ed1-620d-421d-bd5f-610bd815829e,Take 2,1.0,3,182772,49.0,4a9b0b8f-9f92-4582-9ef4-3044691bc623
dfbd3440-e222-4695-b3be-2a29141e58af,Milano Demons,1.0,11,228454,66.0,
ce014ce4-de45-4918-ab89-fe2ea83cdcbe,100 OPPS,1.0,3,167771,55.0,
a09d37ad-0664-4793-b53e-cfc34542ab0e,Take 3,1.0,1,175018,50.0,9253352d-025a-49a4-b3fa-dc300ea22611
226de33f-8850-47f3-953a-58f8633d13c2,Diamante,1.0,7,179818,51.0,
2d24a89e-595a-4da6-a620-6b411c14ae33,Arsenico,1.0,4,183321,58.0,
4c0837a9-f9c9-466f-9cf7-1314253a88c1,Il diavolo chiama,1.0,13,217422,48.0,
55f41e4b-cb14-49b3-a1c3-19626b755286,3 Stick Freestyle,1.0,18,149000,52.0,
6cebf91c-9de8-481b-8b53-d5534b5c01f2,Barrio,1.0,7,266458,31.0,
28027f00-16ac-4731-b05c-a8b5c0380c35,X Sempre,1.0,5,205074,47.0,
9c986ee2-4ce7-4ffc-8aa0-652931348778,Civico 30 freestyle,1.0,3,335480,27.0,484c4085-7d07-4148-b762-ae2fa680ce30
a8cc7a37-05e6-4465-bbd4-e540d71616e2,Polvere,1.0,10,167921,66.0,
61eee292-92dc-4f42-bffd-ddb8feb7b47d,Fuoco,1.0,6,179000,31.0,
eed69c6e-3e07-4096-96b5-12717847af2d,Charts Global,1.0,5,133333,51.0,
38bd4216-3a24-41ee-9d96-15c6d5724578,Diego,1.0,4,250000,32.0,
807e4846-30ed-4457-ae21-34aa5c10fdab,Messaggio in Segreteria (interlude),1.0,9,155437,44.0,
d0030dbe-9a9d-4519-bf96-6dd72b39a161,Il mio nome,1.0,1,223500,30.0,
2dc7059e-4b95-42a1-b0d4-36a8a224ad67,Buio,1.0,2,198750,28.0,
d1663d2c-5883-479d-8794-99b920ace5f6,Se Fosse Per Me,1.0,17,226872,49.0,
cbd8592b-d5be-4192-9bf4-ed47a115f970,Cellphone,1.0,6,212160,48.0,
d435988c-ea2c-44a3-9937-8357e684a9e9,Problema,1.0,9,195088,45.0,
5565079d-db3f-47a7-96b5-cde01af4dd74,Esse,1.0,8,202000,31.0,
0dc1c883-8c7c-41b4-ab5b-99b527506896,Superstar,1.0,6,208543,44.0,
3dd9cf4b-8c6d-43ca-9b8d-00fbc365f705,Regina del Block,1.0,1,198516,52.0,
4ed151d3-8797-49f5-9de3-96da10f709bc,Red Barz RMX,1.0,5,163314,71.0,
815a2bdc-c591-4673-ac05-c126ff6cac00,Jackson,1.0,1,136904,29.0,768da27f-e43e-45e3-8986-700e302805f9
c9234aae-b89f-4258-a9e8-98e14fe878fd,Naturale,1.0,12,166736,51.0,
13cefb99-238d-4e5e-a659-3a96f14b249c,Soli,1.0,7,183896,48.0,
30b9de0e-b36d-41d2-b24f-d18dc5fc8ee0,Mujer,1.0,6,161739,48.0,
c7b9476a-f5b0-423e-881b-efe3d0ba0891,Lassù,1.0,9,228569,31.0,
dfe4e09d-ae41-46af-816a-3116f9830aef,Syrup RMX,1.0,1,188654,56.0,
da4f19b0-d937-4584-a03b-21cc7dd17dc4,Megatron,1.0,8,176294,47.0,
f04564cb-4d45-4944-a76d-f4f01fd44670,Dimenticare,1.0,15,167741,46.0,
2a7f0cad-07a9-4e49-be75-f33322fad40c,Montecarlo,1.0,11,209192,43.0,
dad87260-74cd-48ab-821a-4fec0a054b54,Sei qui,1.0,2,146086,48.0,
327a3625-4fa9-4d88-90b3-36c4dc664572,Ragnatele,1.0,5,201000,27.0,
88de264a-6ca0-4e8a-b2ac-0a24fea335a2,Camelot RMX,1.0,1,190188,65.0,d0ed57eb-37e4-4a74-98a2-fdbe0314e589
6c3a0d53-b24b-4743-99ff-e4d4e23dd163,Anima,1.0,10,230000,25.0,
da4f06f8-bc25-477b-8ee7-5b0cc902d267,Tanti Cuori,1.0,3,163925,50.0,
fb84a37b-c3d8-435b-8e98-2c9ed190aab9,STAI ZITTO Freestyle,1.0,2,182245,76.0,
2760e9ea-998d-4cad-8aee-907bf879551b,Spirito,1.0,1,232793,21.0,1efc93c1-bab7-4633-b3b5-d2f516991c39
4df4da62-175e-47eb-b669-6cc9a60f96f6,Cose che non ho,1.0,8,156501,53.0,
7cb91839-f531-4c80-97bc-fe0689d53426,Hi-tech freestyle,1.0,12,112678,42.0,
13e44951-bf0b-429a-9bd4-4d632fd0ce7b,Bossoli RMX,1.0,1,82395,3.0,7a74fda5-5ab1-4c5f-84ed-7ca4c589b228
4d6122b3-4c3b-4b7f-8fcd-34028b8cfe00,Fendi belt RMX*,1.0,7,148000,51.0,
31bdf416-608e-4cdd-9cd2-0204c8fcf771,Rover*,1.0,1,1740000,0.0,8782dd35-392e-44e7-bede-1e70a1c4d037
58c186de-1d1b-4cfb-b13a-f28cd958430d,Ai fantasmi,1.0,1,293504,23.0,
04712a8b-e438-47c9-b874-ba2c2692a286,Inspiria,1.0,3,282000,25.0,
d9535dea-6ea1-4c53-8654-2952b5359392,La Via Del Guerriero,1.0,2,182245,76.0,
613140d2-2af9-4f5f-9b4b-cf7a937bac89,Verso orizzonti,1.0,8,274513,23.0,
155ae834-5378-48a9-9ff2-c5be0152b750,Luna blu,1.0,9,172198,22.0,
f235604f-34c2-433e-98c5-1081cc63f495,Globo*,1.0,1,466023,0.0,de143b4f-663c-41d2-af6c-1d841fa6d39f
3916ec0b-288f-485c-91b6-f0d7dab935f0,Misery deve morire,1.0,7,168622,22.0,
3ca86e30-6abe-430f-be18-021fe6b1a46c,Vetro Oscurato*,1.0,5,232906,20.0,ed761edb-e885-4245-8f19-a47d650588f2
11c43523-b6ef-4a12-975f-3ade064ca72c,Tre Volte*,1.0,1,183801,47.0,9e158547-1f44-4795-b1b6-f49e60d40e0b
5a211f6c-4b7d-41af-bb9c-3a47736bc498,Luce in strada,1.0,1,245052,21.0,f8803390-4cb6-411d-a334-c8c3b8df9a36
5ddde14f-e687-4b52-98b7-d79a6fc8179a,Piccolo principe,1.0,6,197385,23.0,
a641fe6a-9b8b-47f3-a1f8-ca4ac6ee2c3b,Diamanti*,1.0,6,226906,82.0,
f28215ea-554f-4229-9582-3dd7f0e6abf8,Problemi Sull’iPhone*,1.0,8,232676,70.0,
8f139f5d-0c4f-40f7-8e78-85104615dfb9,Town*,1.0,4,231100,41.0,05a1d1aa-9c90-413c-95a2-8206a9d14749
880ebfe3-28fe-4533-b633-27660fde7990,I Miei G*,1.0,1,192096,72.0,
d1090796-3fb5-486f-ae41-42c9880779be,Amen,1.0,9,157588,2.0,e878049e-d6ad-45b1-9732-8fd81ceaa057
b0bf5112-82b0-4b2a-b0dc-44978cb748cd,Cup RMX*,1.0,8,163456,60.0,
4052527b-23f2-4563-b30c-c38ff6e748c6,Cash In Cash Out*,1.0,1,183797,68.0,
6e5e0b1d-bcb6-4050-9ec5-7cc3de4e6584,OVER (versione originale),1.0,10,209552,71.0,
e28cfa39-4f09-4ebd-851e-6563f6a82c3e,105 Mi Casa Mashup: Shiva con Aitch (Make it shake) su Ayy Macarena,1.0,5,191856,62.0,
cd994caf-afda-47cd-9d34-fbd90e0e3ac0,Stick*,1.0,18,149000,52.0,
ab8092c5-04a4-4cb1-9a2a-8145746a63cf,Pull Up*,1.0,1,155250,0.0,0a66c6c0-926d-4db7-b52a-73b78ac220b2
63632e79-75c8-4f8c-81ee-2ff0d323d78d,Trap Take Radio 105,1.0,5,304480,33.0,
778f90a3-1209-4116-aa59-aacf7c5f4dba,Freestyle Radio Deejay,1.0,8,192720,9.0,
b9d6fffd-190f-4c1e-8a5a-e8523a03c592,Lexus*,1.0,6,226906,82.0,
3a623562-3948-4678-a22b-ea2ecec08725,Di Più*,1.0,1,192096,72.0,
c87cd04d-f7a1-413e-9380-b39a524b6fb4,INTRO VERSO,1.0,4,351729,0.0,373bca65-9789-4aaf-a507-f7e1d4d989ac
9bf73c66-790b-4fc9-b8c6-928b21012ff4,Galassie*,1.0,1,219660,59.0,27cedf61-c868-426a-944b-e69fcbce2dfe
ed66c77c-29d2-42e3-86a2-5f57099bfdad,Loto Terreno,1.0,1,323240,24.0,7806d6d2-79c2-4974-98eb-ca107127cea4
b81dc618-3b80-4aff-9813-844ec92253bf,FOLLIA GENIALE,1.0,14,206435,26.0,
e82fe73f-090c-4801-b9f6-317008f40775,OGNI GIORNO,1.0,3,198400,34.0,
8a4c9750-9f8a-4e49-a0de-aa244380b2fa,Grammi,1.0,5,183000,67.0,
88a20b20-4b45-4572-b0aa-60b2d153c303,Giovane Egoista*,1.0,13,310175,54.0,
2412ccac-688d-442b-bbd7-830406d34be6,Mayday*,1.0,5,191856,62.0,
01afc096-138a-4f54-a546-6d3dce7dd945,Back In Blood RMX,1.0,7,353786,33.0,4e3ad944-b4f3-490b-a661-3a33de93dacb
7cdfe2d5-dc7d-4b7b-b5ca-32d280cf625d,Creature,1.0,9,260970,28.0,b41da470-a265-4bcb-9db0-077f889f7d40
0d796bc4-b2a8-4fb4-b1c4-e56ab03d4445,PDF UNITED SHOW Freestyle,1.0,1,246726,2.0,52c9ac84-e7bf-44d3-abdf-876eec7a1142
366e8f0e-53f7-42d2-a004-4595fe9c7f4d,Catch Up Freestyle,1.0,7,176146,22.0,bd3bf464-7565-442b-bd53-262f6c8cc483
38e6417a-42ba-49dd-884b-893a49d0eb84,Nuvola Bianca,1.0,10,438760,0.0,6820eee3-291c-497f-871c-444de2f54839
0bec59b9-b7d4-4367-9d97-0675eb5289c0,Supercar*,1.0,1,185000,69.0,
1d670538-6128-45b7-b77d-b71fc4955208,Toro Freestyle,1.0,5,205964,53.0,90507625-3197-4c30-8d8e-2bbfb65e4789
4b9e77c2-e24c-4932-a38d-478f0861493a,Fortuna*,1.0,8,203860,0.0,8957d300-cc37-41b3-97db-e9ceee2b9edf
bb698d37-eee0-4703-b432-0a2673e6320f,Oscurità*,1.0,6,226906,82.0,
d26cdb77-45ac-4863-adb1-46f155f49910,Ogni mio sbaglio*,1.0,1,174800,44.0,afa192d7-f09c-4f88-b178-c4797acab04b
9e5036c1-08ba-4ce0-813f-92dcb18fb2cb,Madonnina*,1.0,9,180863,76.0,
8fa6995e-fea5-429f-be8b-88baf6992b19,I can fly (SNIPES Session),1.0,12,208800,20.0,
10d44eec-d574-4d85-8f25-dea33ac13589,Seven,1.0,1,358260,27.0,6d94b6db-fe90-48b8-a326-dcb6764a124d
338906a2-5505-4ac1-a12c-0ee508fe6681,Unpodi,1.0,1,179076,22.0,6e7ae25e-a582-4616-a881-acb5d98e00c2
bcbcc007-4067-4bc6-870e-9d29e3d68136,Banditi,1.0,1,199500,15.0,3c574526-95ae-4652-8ea9-c60d5513b092
20a40911-e381-4da1-8281-8f9363bfeb09,Samurai,1.0,1,200807,8.0,a53d050e-917d-422e-be20-145041efbf38
82f35608-c82a-4c00-af51-1dbf20fcefab,Angeli da bar,1.0,4,264521,12.0,df723be1-45db-4e0a-8e46-d8cd25b4e721
f08a3d5f-fb78-484e-a71b-29c45bbb52df,Oro,1.0,4,271426,47.0,
e845ad4b-a67f-4914-b111-861c9ecf19a1,La Vita Sognata Degli Angeli,1.0,5,249026,25.0,cae6e71b-4093-421e-9fb8-ea3e7a4e2184
e7840c59-3aaf-47af-a0c8-e131fb642999,In un mondo perfetto,1.0,4,245945,6.0,8c5d1c57-8b33-4f3d-aa59-00d795e7c321
39beaad8-c4cc-4711-b6ae-fb346c36f1a8,Lucciole,1.0,10,140177,6.0,
a801f073-c6ab-4f29-9467-f130a382c297,Mickey & Mallory,1.0,2,178051,52.0,
96a74e6a-ac1c-4b7a-8e44-a36c243616b6,Zoe,1.0,1,186233,3.0,caf55f4e-2a90-4517-bb1f-427ee36506cb
1900540a-7442-4cba-8566-545921aa5548,Lucciole RMX,1.0,10,140177,6.0,
36364ea5-67e3-475f-8ca0-a372a61b9ac2,Sawo,1.0,1,200807,8.0,
4ae68b39-545c-4e6d-9855-5665e9e07ca8,Dove le balene vanno a nascondersi,1.0,2,214029,5.0,
76852ba8-15d6-4afe-8b16-6a579014bebc,Il cacciatore di draghi,1.0,1,195200,13.0,e53b8a3c-6319-4ffd-83f1-31a7dec8d73d
ceb16828-a265-4a04-bd29-25379281e2c5,Lo specchio,1.0,5,258577,7.0,
122d7e05-a7df-46fb-b049-80aabed48d45,Buonanotte,1.0,4,208853,59.0,
e193baa8-2cad-4b3b-8c3a-0867c12f6884,Zero Santi,1.0,9,201853,3.0,
db011385-9501-4205-bcd0-dd1b0ce98070,Nubi Basse,1.0,5,421346,18.0,92da7c42-d528-477c-bb37-a22f36d9f9cf
ef04b67c-a614-43b2-95d0-09e3bcefc00e,Via da Las Vegas,1.0,5,179626,16.0,2c9dc8b5-3230-4b6e-b403-88e759e0c4b2
43dcb83d-eb52-4837-9f54-af911d01e49b,Diamanti,1.0,1,169090,3.0,5e155b59-a7ae-4173-a4ff-a9f35498df48
7086f238-0214-4122-881c-f8618609b774,Napoli,1.0,1,292038,3.0,efe1e84c-3b2e-4b57-a386-0e08149a19e7
016d7b6a-5256-42e0-80ee-a677dd626304,C’Era Una Volta,1.0,1,188373,72.0,
0226a3db-7c3a-41d5-a417-47a4c9751736,Dio non è al momento raggiungibile,1.0,7,176100,3.0,
80c94e03-a483-4aee-9820-0088bed60c78,Eroi,1.0,3,177586,5.0,
f49f1cf4-bb2a-461e-9924-e1523a2bb920,Piccola Tigre,1.0,1,182056,6.0,7a1eae6e-7329-4723-bd83-a4b192b4c338
42496808-fa19-47f0-9ff0-745852167049,Raffaello,1.0,11,252124,4.0,
a759ca73-38d3-4873-9523-b9ac034eeb5d,Zero,1.0,9,201853,3.0,
abf0d58f-3355-4651-8dad-9daf66660236,Marilyn,1.0,4,188353,4.0,
0f6926f4-2c6a-4401-b215-116c50aa03b2,La promessa di Pinocchio,1.0,2,211022,4.0,
2ceb6f90-6c17-48ad-9df7-54fccb65d420,Blu,1.0,7,218603,15.0,
f088da77-c187-471c-bc1c-61f449caae73,Miami,1.0,1,182790,1.0,ba270274-1235-4adc-918e-aa1db0a95868
0019be38-6422-4db6-9f34-fe7e64ed400a,Titoli Di Coda (Dimenticare Milano),1.0,1,166000,1.0,72346833-f660-4515-b297-cd3bd33baa33
d936cc0e-2cda-4e85-8e93-437ff67001fc,Sogni,1.0,12,193190,3.0,
a27bbe23-9297-4151-a152-e978c2d24ab0,Andromeda,1.0,11,173871,5.0,
9b4032e8-58e0-4202-a312-8861476ce288,Ragazzo Padre,1.0,4,189015,67.0,95427dd2-86c3-41de-a8cc-78f9f58758b8
837f1455-1552-434d-8f90-cb9fe474023d,Heroine,1.0,8,217957,4.0,
5a48d204-2f59-4cff-ae6f-71d989eff47c,Cuore Nero,1.0,1,194516,74.0,
dd6bbe7e-c500-4d90-83ef-ca22714ab4d6,N.E.D.A.,1.0,3,185016,8.0,
77aba771-076e-47c3-aeb0-5c804ab2a441,Scritto nell’acqua,1.0,7,205821,1.0,3acdc605-55a7-4455-b531-9ea1618d9b00
361b6cf3-98dd-4547-b4d8-09cb865f8529,Cartoline Dalla Luna,1.0,1,207274,2.0,5cf09891-433a-4fc6-8ff9-a2ca31dfb3c6
b4dce461-4959-499c-8c2c-ca01d68fa0b3,Ultima fermata prima della luna,1.0,1,224397,4.0,
f420e6af-e3d5-4888-b385-817179464061,XMatteo,1.0,1,152944,14.0,d977d41d-d5ab-4e0c-b15e-d66329d233cd
bd772894-c2ba-407f-8229-e98d53999ac4,La bella e la bestia,1.0,2,153808,4.0,
2ac6ea02-9a43-41ce-9c00-1223784821ac,Il figlio del bandito,1.0,5,211765,1.0,
4d756550-f007-4811-a1cf-1b0e0702ce60,La dolce vita,1.0,4,264521,12.0,
34a09eaa-e45a-477e-b6ff-1bfc2dbcdf78,Il ladro di cuori,1.0,3,232611,5.0,
046d46e5-4181-4e8d-b484-466e240a05b4,Nuovo Battisti,1.0,2,209536,3.0,
7fb127ff-dada-4e9a-9606-c96b75fa8633,Quando la canzone finisce spara!,1.0,1,183818,2.0,b0d580b7-edfd-4d8f-a19d-6033ec466683
532cdf8a-f9a2-403d-8446-f2adee479275,Porno,1.0,1,213750,1.0,4e5e8816-916e-4376-ac4b-c747d71a2d65
92a1bbc3-8e11-4ae4-b057-2c0a03d50d9e,Pelle,1.0,3,135564,8.0,49e0725d-1a2a-42aa-b7f7-d0992f54a6ea
0ff24307-8f25-4a2e-997d-876536076e19,Ahahahahah,1.0,2,199680,42.0,e7658814-4e74-4521-87c5-f747a203d1ef
96b3a6c7-d6f7-41b2-b235-ae5feed1e2a8,Tutti i miei chiodi,1.0,5,197648,2.0,
f43e6dfd-16c9-41ec-84f1-6ecf285aee4c,Gabriella Ferri,1.0,13,223654,1.0,
6cbc7d87-ec37-489c-a14a-2bbe8eac19db,Fame,1.0,10,170155,1.0,
db65fef4-4220-4d60-a7d7-079d09775cbe,Nonlai/Olla,1.0,4,217226,57.0,30409729-f9ee-4053-bd66-c86be18e14fb
a02ac374-abdb-402d-a8f3-b0e17497279e,Craxi era,1.0,8,219196,2.0,
63338c77-d184-4be3-8e46-9b40f95014e9,Marlon Brando,1.0,7,226638,2.0,
18f87acb-b541-4f1d-b2a9-7a5b8361f4bd,Il Perdente,1.0,1,208909,61.0,
d6e45eda-3679-430a-b480-41f3d6b1d7e2,Giovane zarro,1.0,7,226626,2.0,
46a5a682-18c5-4b56-8b2a-c83694d22351,Amo Ki Sa Dare Tre Gocce Di Sangue,1.0,2,1251600,7.0,
8c06a7f1-312f-4c5f-81f2-c08b0a2e92ef,Resta Sveglia,1.0,5,187573,71.0,
43cafd06-bb0f-4671-ad50-3fa6fc57011a,Algebra,1.0,1,98000,1.0,fd1e2442-bff1-4f5b-8845-e136c1cbabe4
af826bc1-21ec-4fdb-b7aa-2e5db3127de5,Che Fai Dormi ?,1.0,1,140816,75.0,
e4f1ddf2-3497-45dd-ae4c-b7d834377a7e,Icaro,1.0,3,221328,42.0,2cddd89c-2725-443f-97a4-fe0796d00e77
6d139746-ed57-43e9-a0db-d8e7acc1c3a1,Peter Pan,1.0,9,156781,2.0,
5708b903-6a9d-46dd-b5ef-c1ac317a7952,Freddo,1.0,1,165957,1.0,569e1009-5278-4d8c-8711-72aa8e74a7b6
5e15e339-d232-493d-b921-cab2328b4829,Bugia,1.0,9,161239,1.0,
4bb2f6bb-a41c-4296-8199-f4c1925fc8ac,Mancanze,1.0,8,183530,2.0,
aaada002-cdbd-41fe-8d17-a1dfd0c2b75e,Alice,1.0,1,141473,45.0,979bd043-4197-4e47-b3af-f04795930971
bc3e8874-0599-4740-8a0e-f334ba00a6a2,Adam.01,1.0,1,143500,54.0,178067f9-c344-400a-a17b-4dccdef5780f
abc51740-abdb-47cd-a9c7-8ecb15898d83,Oppio,1.0,10,137142,57.0,
b0021a36-6f41-4459-8c26-2b258a6388cb,La notte,1.0,6,226906,82.0,
e5f49eb7-0683-407c-9b44-0e48b36f7258,Me,1.0,11,177111,6.0,f1289b3b-977a-4620-8570-4a5fe581d2ef
daebe6b0-ec50-4103-8e5e-eb71950155c8,UFO,1.0,1,82477,3.0,
fefac323-0d65-4521-9e6a-9e9f46a28d46,Mito,1.0,15,150787,40.0,e5c1448b-da7f-4c94-ba87-5da060133728
108dc031-1cb6-4b93-8d82-6377ce194467,Intro/Edit,1.0,9,263506,34.0,a2294df1-3638-4fb0-b363-89d71008fb47
0f6f2706-0111-49b4-b879-8326c9faa376,Ossessione Dei Profeti,1.0,7,193937,1.0,eeed5124-b2d4-4593-a5a5-232db3d346ef
ebcedbbd-4bf7-4592-9b4e-4a71e3bc08c7,Che Fine Ha Fatto Jesse James,1.0,10,180137,75.0,
4ebf3a9b-5956-4a09-ba9a-e8cda1797f50,Lezioni Di Sogni,1.0,3,229584,0.0,73e2f800-fea3-4080-8b69-69a5a7c71878
1f72f8f1-6b5b-4f3d-b066-cc7bae2190d8,Nuova religione,1.0,1,192096,72.0,
dfd95f7c-ff7d-4233-b99b-1240a4b7ab89,Spaghetti repper,1.0,9,208793,2.0,
8bcfa451-caee-4734-ac12-d9fcedadff35,Piegature,1.0,1,189500,0.0,0a9f1785-cf49-4b6d-ae75-0f11999bf8a1
e970b514-4cd9-4554-8d99-80b3de2d0ccf,Applausi Rmx,1.0,1,395009,43.0,60574920-9f64-4f82-aa3c-41ab6baff5aa
fff10826-0abf-4458-bf51-8f665dfdaf34,Lasciami Dormire,1.0,1,160856,53.0,6b7a2501-a12a-4c6f-ac60-2089acdbccca
cd979934-2996-4f14-a99e-7103d9c204bb,Eden1,1.0,1,189425,0.0,8d30ff48-da3f-4d08-949a-223202d53e3a
43453ff7-4879-4ce9-bfd6-7a4c258e18a1,Ali,1.0,10,187245,2.0,
d47c70c7-d419-470b-a8ae-6c5feeca88c5,Belli e dannati,1.0,1,304000,1.0,15809b9c-1d9a-4213-8660-325277855362
04ae33a7-1fc2-42a5-b9fb-fe108b27c4a6,Le Figlie Dei Re,1.0,5,200963,1.0,
58faa0ad-7eb7-4f80-9ab2-4f54e27f0b93,Brera,1.0,2,215130,1.0,
8a23af92-b476-48e4-ba59-92610077df64,A 80 Strade da Gucci,1.0,2,202666,1.0,4debda7d-e22c-45a1-aeac-180283ca200d
c52d8d2c-e010-40f7-b5c7-95c6859e16f8,Sherazade,1.0,4,200360,60.0,1565ae16-ad52-46e7-9d06-67262007a8f4
eb98adf6-39fe-44ab-a2d3-9f8d93e06ae0,Anarkika,1.0,1,178651,1.0,
1259ddf4-1773-4108-8311-20ab284329ab,Fratelli Nel Vento,1.0,1,187859,1.0,
c76f8d8a-e77d-4234-9e4d-f63a8794e4b7,Oro/Nuovo Papa,1.0,1,289090,61.0,
481fa0f3-c31f-4a4a-b59c-4e6eabe3d14a,Bambino,1.0,1,186109,1.0,
b0b16ca8-5ea1-4483-ac32-1349427f93e5,Punk Rap,1.0,10,218507,60.0,
0f878a04-d462-4b8a-ae3f-04b03aefda63,Ciok,1.0,6,196162,0.0,
fa7609d3-8602-4492-a65e-df42e12a1905,Lau,1.0,6,154322,1.0,
2e757174-95b4-4b91-a0d0-6b9982c575a6,Non Volo Più,1.0,1,176303,29.0,352e7efa-3000-4ae2-b45d-d93c73423c1c
dc5b7bfa-de2b-4b05-a77f-f15bc2397d1f,Da Qui in Poi Ci Sono I Draghi,1.0,1,275368,2.0,dab166b5-550b-46af-ad15-a59d9b1766df
6ce538e7-0779-49c2-ab85-329881c89d89,Ligera,1.0,5,157500,1.0,
ba8bfa30-c488-42e6-82ad-83f349d062fd,Lancette,2.0,2,214840,26.0,7002cad8-ad82-45f5-a176-e8a4a21df05e
08b1df94-51e4-41ee-bd27-fa77ceb40a15,Il Diavolo,1.0,1,204738,75.0,ca4edb3f-b7f2-4de6-aec1-3dedb3d43eca
26e84498-b3d4-4d0b-93e3-5753dfe5625d,Conisoldipuoiesserechivuoi,1.0,3,151248,1.0,
d06ba9ea-b2f1-4117-8f43-dc3ede7eb409,A.R.A.B.,1.0,1,358260,27.0,
87fb3775-523e-4269-877d-3bfd896e8b17,Amy Winehouse,1.0,6,181590,0.0,
5387c52f-30d3-406c-a4cf-58231d86baa5,Il lanciatore di coltelli,1.0,10,167926,0.0,
b4c5bc04-f3bd-49f4-9b48-13bef5665fc2,Gli Spostati,1.0,3,182117,2.0,
b09189b4-1ea8-4efd-b090-08bc8a00c47e,Vampiri,1.0,1,168669,1.0,
